#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  564.10  8.11070e-16
  564.13  6.21247e-16
  564.16  7.14041e-16
  564.18  7.40369e-16
  564.21  8.26292e-16
  564.24  8.17983e-16
  564.27  6.80799e-16
  564.30  7.01618e-16
  564.33  6.48058e-16
  564.36  7.26887e-16
  564.39  7.64183e-16
  564.41  6.43484e-16
  564.44  5.79631e-16
  564.47  8.19482e-16
  564.50  8.62377e-16
  564.53  8.66778e-16
  564.56  8.31897e-16
  564.59  7.58809e-16
  564.62  6.88501e-16
  564.64  8.00512e-16
  564.67  7.37649e-16
  564.70  8.46976e-16
  564.73  8.82848e-16
  564.76  7.80185e-16
  564.79  7.11988e-16
  564.82  7.21761e-16
  564.84  6.96905e-16
  564.87  8.37884e-16
  564.90  7.68534e-16
  564.93  8.72789e-16
  564.96  7.52516e-16
  564.99  8.22179e-16
  565.02  8.10780e-16
  565.05  9.10425e-16
  565.07  7.85904e-16
  565.10  6.92745e-16
  565.13  9.30423e-16
  565.16  7.32298e-16
  565.19  8.93006e-16
  565.22  6.96116e-16
  565.25  9.49882e-16
  565.28  7.80158e-16
  565.30  8.94613e-16
  565.33  8.75421e-16
  565.36  9.70782e-16
  565.39  9.95387e-16
  565.42  9.87340e-16
  565.45  8.44914e-16
  565.48  9.94774e-16
  565.50  1.01315e-15
  565.53  9.22217e-16
  565.56  8.46157e-16
  565.59  8.02448e-16
  565.62  8.44196e-16
  565.65  8.83369e-16
  565.68  1.03404e-15
  565.71  9.76865e-16
  565.73  1.00663e-15
  565.76  1.02063e-15
  565.79  9.03787e-16
  565.82  7.87912e-16
  565.85  9.95836e-16
  565.88  1.04955e-15
  565.91  9.08254e-16
  565.94  8.89214e-16
  565.96  9.91033e-16
  565.99  9.05696e-16
  566.02  1.05726e-15
  566.05  9.67925e-16
  566.08  1.00156e-15
  566.11  9.57644e-16
  566.14  9.45817e-16
  566.16  1.00593e-15
  566.19  9.07959e-16
  566.22  6.59545e-16
  566.25  5.81476e-16
  566.28  6.51556e-16
  566.31  7.48046e-16
  566.34  8.03137e-16
  566.37  7.28574e-16
  566.39  8.52782e-16
  566.42  8.38140e-16
  566.45  8.95440e-16
  566.48  6.36945e-16
  566.51  6.95159e-16
  566.54  6.87987e-16
  566.57  7.95329e-16
  566.60  9.30640e-16
  566.62  6.94089e-16
  566.65  7.53988e-16
  566.68  8.06569e-16
  566.71  7.67276e-16
  566.74  7.91830e-16
  566.77  9.03638e-16
  566.80  8.05612e-16
  566.82  7.89830e-16
  566.85  7.81931e-16
  566.88  8.11109e-16
  566.91  7.75207e-16
  566.94  8.28398e-16
  566.97  7.94784e-16
  567.00  6.44313e-16
  567.03  7.04595e-16
  567.05  7.24833e-16
  567.08  5.98828e-16
  567.11  9.03460e-16
  567.14  7.05498e-16
  567.17  6.60607e-16
  567.20  8.05523e-16
  567.23  7.09524e-16
  567.26  6.68649e-16
  567.28  7.32907e-16
  567.31  7.64641e-16
  567.34  6.75263e-16
  567.37  9.09875e-16
  567.40  7.75742e-16
  567.43  8.63980e-16
  567.46  8.88622e-16
  567.49  8.00402e-16
  567.51  8.29704e-16
  567.54  9.23280e-16
  567.57  8.04224e-16
  567.60  7.77617e-16
  567.63  8.15803e-16
  567.66  7.17835e-16
  567.69  7.86463e-16
  567.71  9.93877e-16
  567.74  8.12326e-16
  567.77  9.23808e-16
  567.80  8.61113e-16
  567.83  9.56790e-16
  567.86  9.96813e-16
  567.89  8.47039e-16
  567.92  7.36547e-16
  567.94  8.85048e-16
  567.97  8.10097e-16
  568.00  8.20025e-16
  568.03  8.48082e-16
  568.06  8.24168e-16
  568.09  7.88901e-16
  568.12  6.84983e-16
  568.15  8.67805e-16
  568.17  9.28513e-16
  568.20  9.51427e-16
  568.23  9.72821e-16
  568.26  9.27747e-16
  568.29  7.37279e-16
  568.32  8.94418e-16
  568.35  9.36949e-16
  568.37  1.08743e-15
  568.40  1.03082e-15
  568.43  1.07479e-15
  568.46  9.88841e-16
  568.49  1.06468e-15
  568.52  1.09762e-15
  568.55  1.11373e-15
  568.58  9.93593e-16
  568.60  8.78143e-16
