#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 331.47  7.69274e-14
 331.49  6.22529e-14
 331.50  6.19900e-14
 331.51  8.62381e-14
 331.53  7.23846e-14
 331.54  7.12527e-14
 331.55  5.66389e-14
 331.56  5.25681e-14
 331.58  5.75239e-14
 331.59  5.85850e-14
 331.60  7.41373e-14
 331.62  7.41633e-14
 331.63  8.16797e-14
 331.64  7.06938e-14
 331.66  6.58762e-14
 331.67  7.18227e-14
 331.68  8.39149e-14
 331.69  7.68953e-14
 331.71  7.88023e-14
 331.72  4.95571e-14
 331.73  5.32530e-14
 331.75  7.32204e-14
 331.76  9.61862e-14
 331.77  1.43532e-13
 331.79  1.34372e-13
 331.80  1.11553e-13
 331.81  8.03056e-14
 331.82  5.47554e-14
 331.84  6.20912e-14
 331.85  7.74092e-14
 331.86  8.71202e-14
 331.88  9.96822e-14
 331.89  1.16449e-13
 331.90  1.11831e-13
 331.92  9.53089e-14
 331.93  8.33872e-14
 331.94  8.01813e-14
 331.95  8.33076e-14
 331.97  8.84751e-14
 331.98  9.68559e-14
 331.99  8.73612e-14
 332.01  8.40629e-14
 332.02  8.62733e-14
 332.03  7.56205e-14
 332.05  5.48594e-14
 332.06  4.13576e-14
 332.07  5.37744e-14
 332.08  7.53396e-14
 332.10  1.05310e-13
 332.11  1.36547e-13
 332.12  1.32504e-13
 332.14  1.08606e-13
 332.15  1.25034e-13
 332.16  8.46470e-14
 332.18  6.40961e-14
 332.19  8.67365e-14
 332.20  1.02018e-13
 332.21  8.57775e-14
 332.23  6.70091e-14
 332.24  6.77927e-14
 332.25  5.73503e-14
 332.27  6.16520e-14
 332.28  6.51898e-14
 332.29  7.35523e-14
 332.31  6.16907e-14
 332.32  5.05589e-14
 332.33  5.93079e-14
 332.34  6.10188e-14
 332.36  5.85266e-14
 332.37  5.68641e-14
 332.38  5.03839e-14
 332.40  6.43028e-14
 332.41  8.85290e-14
 332.42  1.12758e-13
 332.44  1.25610e-13
 332.45  1.05560e-13
 332.46  8.77109e-14
 332.47  8.26071e-14
 332.49  7.90458e-14
 332.50  9.54952e-14
 332.51  8.23687e-14
 332.53  8.20170e-14
 332.54  7.14472e-14
 332.55  8.11602e-14
 332.57  1.06985e-13
 332.58  1.17115e-13
 332.59  1.20504e-13
 332.60  1.25891e-13
 332.62  1.13048e-13
 332.63  1.12893e-13
 332.64  7.93147e-14
 332.66  5.77244e-14
 332.67  7.32428e-14
 332.68  6.94670e-14
 332.70  6.92038e-14
 332.71  8.57325e-14
 332.72  1.06377e-13
 332.73  7.38665e-14
 332.75  9.45562e-14
 332.76  6.70263e-14
 332.77  9.69571e-14
 332.79  1.08431e-13
 332.80  1.04809e-13
 332.81  1.09586e-13
 332.83  1.05083e-13
 332.84  6.12123e-14
 332.85  7.83623e-14
 332.86  8.90689e-14
 332.88  9.31446e-14
 332.89  7.80355e-14
 332.90  8.22017e-14
 332.92  9.68104e-14
 332.93  9.51974e-14
 332.94  8.40349e-14
 332.96  5.03188e-14
 332.97  4.41338e-14
 332.98  5.73028e-14
 332.99  5.08799e-14
 333.01  4.57977e-14
 333.02  7.18253e-14
 333.03  6.82778e-14
 333.05  8.36444e-14
 333.06  8.34203e-14
 333.07  8.45560e-14
 333.09  9.13545e-14
 333.10  1.01661e-13
 333.11  1.12636e-13
 333.12  1.25605e-13
 333.14  1.33393e-13
 333.15  1.15999e-13
 333.16  1.00335e-13
 333.18  8.36488e-14
 333.19  8.35418e-14
 333.20  6.65836e-14
 333.22  5.62197e-14
 333.23  5.24585e-14
 333.24  5.11100e-14
 333.25  7.83117e-14
 333.27  8.64466e-14
 333.28  1.08091e-13
 333.29  9.63688e-14
 333.31  9.76481e-14
 333.32  8.72067e-14
 333.33  9.67773e-14
 333.35  8.52370e-14
 333.36  7.73054e-14
 333.37  7.11678e-14
 333.38  5.35374e-14
 333.40  6.26578e-14
 333.41  6.70421e-14
 333.42  7.59421e-14
 333.44  9.12140e-14
 333.45  9.24484e-14
 333.46  8.71445e-14
 333.48  6.49363e-14
 333.49  9.09154e-14
 333.50  8.96990e-14
 333.51  8.23949e-14
 333.53  7.72286e-14
 333.54  7.06728e-14
 333.55  9.16678e-14
 333.57  9.94054e-14
 333.58  7.54906e-14
 333.59  5.13511e-14
 333.61  6.46832e-14
 333.62  7.34945e-14
 333.63  6.39463e-14
 333.64  4.69169e-14
 333.66  5.69843e-14
 333.67  6.36986e-14
 333.68  4.58373e-14
 333.70  3.71546e-14
 333.71  3.82854e-14
 333.72  4.89103e-14
 333.74  6.07827e-14
 333.75  8.23894e-14
 333.76  9.41696e-14
 333.77  8.44004e-14
 333.79  9.33642e-14
 333.80  8.71131e-14
 333.81  9.09647e-14
 333.83  9.86724e-14
 333.84  8.91062e-14
 333.85  1.04246e-13
 333.87  8.74182e-14
 333.88  5.81890e-14
 333.89  7.98057e-14
 333.90  8.31775e-14
 333.92  9.00351e-14
 333.93  9.10070e-14
 333.94  1.05462e-13
 333.96  9.13017e-14
 333.97  6.49110e-14
 333.98  6.36165e-14
 334.00  7.62125e-14
 334.01  8.81307e-14
 334.02  1.10151e-13
 334.03  8.27883e-14
 334.05  6.70327e-14
 334.06  4.15411e-14
 334.07  8.14229e-14
 334.09  1.03434e-13
 334.10  9.61403e-14
 334.11  1.25814e-13
 334.13  1.25148e-13
 334.14  1.12921e-13
 334.15  9.53605e-14
 334.16  1.02147e-13
 334.18  7.82788e-14
 334.19  6.68158e-14
 334.20  5.10128e-14
 334.22  3.25932e-14
 334.23  2.75044e-14
 334.24  2.62750e-14
 334.26  6.32237e-14
 334.27  8.34192e-14
 334.28  9.55653e-14
 334.29  1.09540e-13
 334.31  1.26963e-13
 334.32  9.29555e-14
 334.33  1.01177e-13
 334.35  9.72250e-14
 334.36  9.68040e-14
 334.37  8.20018e-14
 334.39  8.46151e-14
 334.40  1.05577e-13
 334.41  1.12868e-13
 334.42  1.07477e-13
 334.44  1.17894e-13
 334.45  8.18983e-14
 334.46  9.19713e-14
 334.48  6.47786e-14
 334.49  5.64847e-14
 334.50  6.25033e-14
 334.52  1.01148e-13
 334.53  1.12892e-13
 334.54  1.11501e-13
 334.55  9.08093e-14
 334.57  9.18642e-14
 334.58  9.20877e-14
 334.59  1.04652e-13
 334.61  9.48815e-14
 334.62  9.58872e-14
 334.63  1.05783e-13
 334.65  9.86863e-14
 334.66  8.71948e-14
 334.67  9.02251e-14
 334.68  8.11534e-14
 334.70  8.55360e-14
 334.71  1.06121e-13
 334.72  1.12578e-13
 334.74  9.85116e-14
 334.75  9.32747e-14
 334.76  8.90927e-14
 334.78  1.01606e-13
 334.79  8.07607e-14
 334.80  7.95039e-14
 334.81  1.02634e-13
 334.83  1.20352e-13
 334.84  1.36033e-13
 334.85  1.24111e-13
 334.87  9.80182e-14
 334.88  8.02872e-14
 334.89  5.27652e-14
 334.91  4.81011e-14
 334.92  5.34006e-14
 334.93  5.66586e-14
 334.94  6.29968e-14
 334.96  6.26705e-14
 334.97  5.45879e-14
 334.98  6.94221e-14
 335.00  7.18694e-14
 335.01  8.07023e-14
 335.02  6.08406e-14
 335.04  5.39905e-14
 335.05  6.43800e-14
 335.06  9.86867e-14
 335.07  1.21528e-13
 335.09  1.28866e-13
 335.10  9.30918e-14
 335.11  9.40490e-14
 335.13  9.18596e-14
 335.14  1.17209e-13
 335.15  1.01162e-13
 335.17  9.29319e-14
 335.18  9.82422e-14
 335.19  8.03736e-14
 335.20  8.07904e-14
 335.22  6.76920e-14
 335.23  9.72408e-14
 335.24  1.30402e-13
 335.26  1.36375e-13
 335.27  1.46230e-13
 335.28  1.32411e-13
 335.30  1.31824e-13
 335.31  9.14902e-14
 335.32  8.71066e-14
 335.33  8.63133e-14
 335.35  1.18377e-13
 335.36  1.10919e-13
 335.37  8.90062e-14
 335.39  8.38796e-14
 335.40  7.48246e-14
 335.41  7.08137e-14
 335.43  9.30157e-14
 335.44  6.29693e-14
 335.45  5.05145e-14
 335.46  4.32936e-14
 335.48  4.49542e-14
 335.49  7.64010e-14
 335.50  8.06430e-14
 335.52  8.70588e-14
 335.53  1.15289e-13
 335.54  1.37056e-13
 335.56  1.26201e-13
 335.57  1.46986e-13
 335.58  1.74304e-13
 335.59  1.56434e-13
 335.61  1.41579e-13
 335.62  9.76482e-14
 335.63  6.60245e-14
 335.65  6.05693e-14
 335.66  7.00853e-14
 335.67  9.37821e-14
 335.69  1.24066e-13
 335.70  1.47720e-13
 335.71  1.57118e-13
 335.72  1.18080e-13
 335.74  9.81332e-14
 335.75  8.68500e-14
 335.76  8.85755e-14
 335.78  8.69797e-14
 335.79  1.09347e-13
 335.80  1.11703e-13
 335.82  9.51276e-14
 335.83  6.68377e-14
 335.84  4.37481e-14
 335.85  4.42891e-14
 335.87  3.97937e-14
 335.88  4.86612e-14
 335.89  4.29884e-14
 335.91  5.18730e-14
 335.92  5.49607e-14
 335.93  3.78959e-14
 335.95  2.92587e-14
 335.96  3.45203e-14
 335.97  1.86779e-14
 335.98  3.41636e-14
 336.00  3.57468e-14
 336.01  3.01212e-14
 336.02  3.81183e-14
 336.04  4.61996e-14
 336.05  4.62779e-14
 336.06  4.82400e-14
 336.08  4.08155e-14
 336.09  4.29530e-14
 336.10  3.37406e-14
 336.11  2.63762e-14
 336.13  3.43980e-14
 336.14  3.76314e-14
 336.15  4.81171e-14
 336.17  4.53464e-14
 336.18  4.19869e-14
 336.19  4.41106e-14
 336.21  4.09149e-14
 336.22  3.84216e-14
 336.23  3.55387e-14
 336.24  6.70663e-14
 336.26  8.36505e-14
 336.27  8.70653e-14
 336.28  7.50867e-14
 336.30  8.93575e-14
 336.31  1.09317e-13
 336.32  1.18043e-13
 336.34  1.29822e-13
 336.35  9.87586e-14
 336.36  9.88897e-14
 336.37  9.52881e-14
 336.39  9.18966e-14
 336.40  9.47568e-14
 336.41  9.89447e-14
 336.43  1.13942e-13
 336.44  1.09771e-13
 336.45  1.21466e-13
 336.47  1.16288e-13
 336.48  1.11398e-13
 336.49  9.73625e-14
 336.50  1.10411e-13
 336.52  1.23169e-13
 336.53  1.16740e-13
 336.54  1.18848e-13
 336.56  1.01430e-13
 336.57  7.80517e-14
 336.58  7.01655e-14
 336.60  6.82399e-14
 336.61  5.35850e-14
 336.62  5.88345e-14
 336.63  5.50989e-14
 336.65  7.59591e-14
 336.66  9.40719e-14
 336.67  1.02994e-13
 336.69  7.99774e-14
 336.70  6.43409e-14
 336.71  4.99769e-14
 336.73  5.97496e-14
 336.74  7.25055e-14
 336.75  9.24104e-14
 336.76  8.84762e-14
 336.78  9.06958e-14
 336.79  7.85778e-14
 336.80  6.20629e-14
 336.82  5.88083e-14
 336.83  7.01355e-14
 336.84  6.72452e-14
 336.86  8.61463e-14
 336.87  8.74704e-14
 336.88  7.20610e-14
 336.89  6.59184e-14
 336.91  5.38899e-14
 336.92  5.21347e-14
 336.93  3.95162e-14
 336.95  4.37201e-14
 336.96  2.93856e-14
 336.97  3.84044e-14
 336.99  3.14821e-14
 337.00  4.72862e-14
 337.01  6.01948e-14
 337.02  6.27902e-14
 337.04  5.39738e-14
 337.05  4.86003e-14
 337.06  3.55599e-14
 337.08  4.85619e-14
 337.09  5.10845e-14
 337.10  3.66250e-14
 337.12  3.78448e-14
 337.13  4.75029e-14
 337.14  4.72532e-14
 337.15  4.13577e-14
 337.17  5.01294e-14
 337.18  4.95611e-14
 337.19  4.38231e-14
 337.21  3.68569e-14
 337.22  3.92591e-14
 337.23  4.26611e-14
 337.25  5.24406e-14
 337.26  6.01296e-14
 337.27  6.22920e-14
 337.28  5.80837e-14
 337.30  5.82365e-14
 337.31  6.67640e-14
 337.32  6.91295e-14
 337.34  7.00506e-14
 337.35  7.05099e-14
 337.36  9.43410e-14
 337.38  1.03179e-13
 337.39  1.16756e-13
 337.40  1.01144e-13
 337.41  7.19403e-14
 337.43  6.02797e-14
 337.44  5.61034e-14
 337.45  5.70683e-14
 337.47  6.54227e-14
 337.48  7.29812e-14
 337.49  7.63720e-14
 337.51  9.69312e-14
 337.52  1.10841e-13
 337.53  1.09470e-13
 337.54  1.08797e-13
 337.56  8.28588e-14
 337.57  8.18978e-14
 337.58  9.93999e-14
 337.60  1.00129e-13
 337.61  1.03194e-13
 337.62  8.95718e-14
 337.64  8.90327e-14
 337.65  9.35046e-14
 337.66  1.06110e-13
 337.67  1.29703e-13
 337.69  1.20484e-13
 337.70  1.02979e-13
 337.71  9.73956e-14
 337.73  8.16687e-14
 337.74  6.14789e-14
 337.75  4.65762e-14
 337.77  5.92196e-14
 337.78  7.37887e-14
 337.79  1.10701e-13
 337.80  1.15678e-13
 337.82  1.09154e-13
 337.83  1.05960e-13
 337.84  1.04774e-13
 337.86  9.88928e-14
 337.87  9.11404e-14
 337.88  6.86097e-14
 337.90  5.76916e-14
 337.91  5.35948e-14
 337.92  5.21453e-14
 337.93  4.98633e-14
 337.95  6.24854e-14
 337.96  8.46535e-14
 337.97  9.35528e-14
 337.99  7.67948e-14
 338.00  7.92187e-14
 338.01  6.13167e-14
 338.03  5.57104e-14
 338.04  3.97478e-14
 338.05  4.25204e-14
 338.06  2.70582e-14
 338.08  3.71224e-14
 338.09  2.01078e-14
 338.10  3.15601e-14
 338.12  4.62560e-14
 338.13  7.84041e-14
 338.14  8.52260e-14
 338.16  9.66139e-14
 338.17  1.15329e-13
 338.18  1.27194e-13
 338.19  1.24859e-13
 338.21  1.08454e-13
 338.22  7.97820e-14
 338.23  6.81740e-14
 338.25  6.38566e-14
 338.26  7.33124e-14
 338.27  8.77409e-14
 338.29  9.53971e-14
 338.30  1.02457e-13
 338.31  1.01541e-13
 338.32  1.08899e-13
 338.34  1.18498e-13
 338.35  1.00128e-13
 338.36  7.15922e-14
 338.38  6.74740e-14
 338.39  5.35801e-14
 338.40  5.13916e-14
 338.42  5.97716e-14
 338.43  7.69953e-14
 338.44  1.00173e-13
 338.45  1.17733e-13
 338.47  1.06022e-13
 338.48  1.02781e-13
 338.49  1.08700e-13
 338.51  1.16430e-13
 338.52  9.99731e-14
 338.53  8.55502e-14
 338.55  7.20614e-14
 338.56  5.41980e-14
 338.57  5.13717e-14
 338.58  4.18194e-14
 338.60  5.01966e-14
 338.61  6.67660e-14
 338.62  7.91528e-14
 338.64  9.84161e-14
 338.65  1.11822e-13
 338.66  1.11029e-13
 338.68  1.11882e-13
 338.69  1.31079e-13
 338.70  1.32297e-13
 338.71  1.30890e-13
 338.73  1.12006e-13
 338.74  8.82018e-14
 338.75  7.98445e-14
 338.77  7.17314e-14
 338.78  7.92234e-14
 338.79  7.47614e-14
 338.81  6.61621e-14
 338.82  5.65510e-14
 338.83  5.99080e-14
 338.84  7.18044e-14
 338.86  8.07230e-14
 338.87  7.75442e-14
 338.88  8.60487e-14
 338.90  8.14052e-14
 338.91  1.07538e-13
 338.92  1.04729e-13
 338.94  1.01291e-13
 338.95  1.11194e-13
 338.96  1.23049e-13
 338.97  1.25750e-13
 338.99  1.26680e-13
 339.00  1.25026e-13
 339.01  1.12187e-13
 339.03  1.04398e-13
 339.04  9.80880e-14
 339.05  8.76953e-14
 339.07  7.98091e-14
 339.08  6.60287e-14
 339.09  5.90244e-14
 339.10  4.84270e-14
 339.12  5.38753e-14
 339.13  5.86810e-14
 339.14  6.97877e-14
 339.16  7.78177e-14
 339.17  8.29967e-14
 339.18  8.75848e-14
 339.20  8.04362e-14
 339.21  6.25629e-14
 339.22  5.50562e-14
 339.23  5.81215e-14
 339.25  5.67989e-14
 339.26  5.81627e-14
 339.27  4.73957e-14
 339.29  2.97296e-14
 339.30  2.64000e-14
 339.31  2.28345e-14
 339.33  3.88540e-14
 339.34  5.12987e-14
 339.35  7.52385e-14
 339.36  7.21794e-14
 339.38  9.91633e-14
 339.39  9.29636e-14
 339.40  7.69718e-14
 339.42  8.12542e-14
 339.43  8.60858e-14
 339.44  8.79601e-14
 339.46  7.33554e-14
 339.47  7.20892e-14
 339.48  9.38365e-14
 339.49  1.20604e-13
 339.51  1.35156e-13
 339.52  1.33951e-13
 339.53  9.53678e-14
 339.55  7.93195e-14
 339.56  8.33345e-14
 339.57  9.43637e-14
 339.59  9.66976e-14
 339.60  1.02578e-13
 339.61  1.12150e-13
 339.62  9.93397e-14
 339.64  9.59975e-14
 339.65  1.03838e-13
 339.66  1.23150e-13
 339.68  1.21647e-13
 339.69  1.01730e-13
 339.70  9.18719e-14
 339.72  9.81842e-14
 339.73  1.18951e-13
 339.74  1.28721e-13
 339.75  1.12501e-13
 339.77  9.87127e-14
 339.78  9.21682e-14
 339.79  1.25777e-13
 339.81  1.53655e-13
 339.82  1.55008e-13
 339.83  1.39751e-13
 339.85  1.18102e-13
 339.86  1.16828e-13
 339.87  1.17354e-13
 339.88  1.12570e-13
 339.90  1.07235e-13
 339.91  9.65622e-14
 339.92  7.81464e-14
 339.94  6.30220e-14
 339.95  7.78305e-14
 339.96  1.03517e-13
 339.98  1.39422e-13
 339.99  1.55834e-13
 340.00  1.66464e-13
 340.01  1.52021e-13
 340.03  1.49856e-13
 340.04  1.48587e-13
 340.05  1.56719e-13
 340.07  1.60429e-13
 340.08  1.62315e-13
 340.09  1.65351e-13
 340.11  1.49347e-13
 340.12  1.37500e-13
 340.13  1.12082e-13
 340.14  8.22611e-14
 340.16  6.63071e-14
 340.17  7.27947e-14
 340.18  9.85041e-14
 340.20  1.14173e-13
 340.21  1.20858e-13
 340.22  1.10190e-13
 340.24  9.07296e-14
 340.25  8.96308e-14
 340.26  9.57637e-14
 340.27  1.01017e-13
 340.29  1.17001e-13
 340.30  1.05100e-13
 340.31  1.30091e-13
 340.33  1.19431e-13
 340.34  9.49159e-14
 340.35  9.48092e-14
 340.37  1.12114e-13
 340.38  1.39517e-13
 340.39  1.54225e-13
 340.40  1.45284e-13
 340.42  1.36243e-13
 340.43  9.71469e-14
 340.44  7.13203e-14
 340.46  7.34660e-14
 340.47  8.79916e-14
 340.48  8.81067e-14
 340.50  7.22885e-14
 340.51  4.70592e-14
 340.52  3.77672e-14
 340.53  6.44298e-14
 340.55  8.99018e-14
 340.56  1.07641e-13
 340.57  1.13375e-13
 340.59  1.15407e-13
 340.60  1.11505e-13
 340.61  1.19615e-13
 340.63  1.12111e-13
 340.64  9.60019e-14
 340.65  8.75071e-14
 340.66  8.90352e-14
 340.68  7.73411e-14
 340.69  8.15010e-14
 340.70  7.97336e-14
 340.72  8.82285e-14
 340.73  7.40977e-14
 340.74  6.07868e-14
 340.76  4.50574e-14
 340.77  4.70246e-14
 340.78  5.71735e-14
 340.79  8.60678e-14
 340.81  1.03985e-13
 340.82  1.20280e-13
 340.83  1.41500e-13
 340.85  1.50585e-13
 340.86  1.33244e-13
 340.87  1.07255e-13
 340.89  9.82343e-14
 340.90  1.11955e-13
 340.91  8.97489e-14
 340.92  7.65608e-14
 340.94  6.93102e-14
 340.95  8.01138e-14
 340.96  6.95815e-14
 340.98  6.62816e-14
 340.99  6.83469e-14
 341.00  6.59834e-14
 341.02  7.31774e-14
 341.03  9.10917e-14
 341.04  1.18872e-13
 341.05  1.38418e-13
 341.07  1.35870e-13
 341.08  1.20501e-13
 341.09  1.05765e-13
 341.11  8.66750e-14
 341.12  8.83742e-14
 341.13  1.03742e-13
 341.15  1.13155e-13
 341.16  1.23766e-13
 341.17  1.37220e-13
 341.18  1.32923e-13
 341.20  1.34510e-13
 341.21  1.32117e-13
 341.22  1.07489e-13
 341.24  7.09771e-14
 341.25  5.24690e-14
 341.26  4.68231e-14
 341.28  5.63541e-14
 341.29  7.55779e-14
 341.30  8.05684e-14
 341.31  7.96521e-14
 341.33  5.74957e-14
 341.34  5.04512e-14
 341.35  4.56149e-14
 341.37  4.59236e-14
 341.38  4.24354e-14
 341.39  5.05714e-14
 341.41  5.39991e-14
 341.42  6.23823e-14
 341.43  6.22372e-14
 341.44  5.67942e-14
 341.46  5.11171e-14
 341.47  3.36301e-14
 341.48  3.05659e-14
 341.50  3.51523e-14
 341.51  3.36202e-14
 341.52  4.45465e-14
 341.54  5.59847e-14
 341.55  5.78459e-14
 341.56  6.49324e-14
 341.57  8.33581e-14
 341.59  9.04064e-14
 341.60  9.13663e-14
 341.61  1.04458e-13
 341.63  1.00906e-13
 341.64  1.05243e-13
 341.65  1.07639e-13
 341.67  1.06070e-13
 341.68  9.26227e-14
 341.69  7.80223e-14
 341.70  6.68342e-14
 341.72  4.51656e-14
 341.73  4.57039e-14
 341.74  6.76000e-14
 341.76  8.90062e-14
 341.77  9.49793e-14
 341.78  8.81326e-14
 341.80  8.02890e-14
 341.81  8.74688e-14
 341.82  9.00778e-14
 341.83  8.40392e-14
 341.85  8.26565e-14
 341.86  6.87867e-14
 341.87  7.65740e-14
 341.89  9.55732e-14
 341.90  1.28374e-13
 341.91  1.41892e-13
 341.93  1.49857e-13
 341.94  1.74917e-13
 341.95  1.66362e-13
 341.96  1.47455e-13
 341.98  1.26346e-13
 341.99  1.43310e-13
 342.00  1.47891e-13
 342.02  1.39329e-13
 342.03  1.24460e-13
 342.04  1.13783e-13
 342.06  1.07086e-13
 342.07  1.12596e-13
 342.08  1.12617e-13
 342.09  1.11269e-13
 342.11  1.24144e-13
 342.12  1.15028e-13
 342.13  1.26503e-13
 342.15  1.34042e-13
 342.16  1.50575e-13
 342.17  1.67397e-13
 342.19  1.64647e-13
 342.20  1.49481e-13
 342.21  1.54426e-13
 342.22  1.32855e-13
 342.24  1.24921e-13
 342.25  1.00546e-13
 342.26  7.20412e-14
 342.28  5.81862e-14
 342.29  7.38446e-14
 342.30  8.49199e-14
 342.32  9.98552e-14
 342.33  9.05976e-14
 342.34  8.02563e-14
 342.35  6.92373e-14
 342.37  5.73282e-14
 342.38  5.19395e-14
 342.39  6.32750e-14
 342.41  7.38769e-14
 342.42  6.17627e-14
 342.43  6.38013e-14
 342.45  6.12193e-14
 342.46  5.82445e-14
 342.47  8.79639e-14
 342.48  9.76947e-14
 342.50  9.89412e-14
 342.51  1.08071e-13
 342.52  1.43724e-13
 342.54  1.70376e-13
 342.55  1.63112e-13
 342.56  1.63809e-13
 342.58  1.53186e-13
 342.59  1.41771e-13
 342.60  1.50248e-13
 342.61  1.23208e-13
 342.63  1.15303e-13
 342.64  9.11111e-14
 342.65  6.00799e-14
 342.67  6.21738e-14
 342.68  6.62514e-14
 342.69  5.45480e-14
 342.71  3.94441e-14
 342.72  4.98637e-14
 342.73  6.93958e-14
 342.74  8.90321e-14
 342.76  1.18490e-13
 342.77  1.29309e-13
 342.78  1.28625e-13
 342.80  1.07967e-13
 342.81  8.02995e-14
 342.82  5.19011e-14
 342.84  4.69079e-14
 342.85  7.44786e-14
 342.86  8.28193e-14
 342.87  1.03983e-13
 342.89  1.08785e-13
 342.90  1.16382e-13
 342.91  1.37922e-13
 342.93  1.56105e-13
 342.94  1.63181e-13
 342.95  1.71768e-13
 342.97  1.69094e-13
 342.98  1.59324e-13
 342.99  1.75395e-13
 343.00  1.77518e-13
 343.02  1.76750e-13
 343.03  1.32055e-13
 343.04  1.02969e-13
 343.06  1.08703e-13
 343.07  1.24462e-13
 343.08  1.46136e-13
 343.10  1.53477e-13
 343.11  1.60251e-13
 343.12  1.59495e-13
 343.13  1.38127e-13
 343.15  1.13379e-13
 343.16  8.66437e-14
 343.17  6.65235e-14
 343.19  5.93379e-14
 343.20  7.30458e-14
 343.21  9.21944e-14
 343.23  1.11116e-13
 343.24  1.14426e-13
 343.25  1.10951e-13
 343.26  1.02051e-13
 343.28  1.01531e-13
 343.29  7.84477e-14
 343.30  6.79360e-14
 343.32  6.29250e-14
 343.33  4.84930e-14
 343.34  5.60349e-14
 343.36  4.58572e-14
 343.37  3.64250e-14
 343.38  4.44871e-14
 343.39  4.94726e-14
 343.41  6.09768e-14
 343.42  7.68706e-14
 343.43  9.05875e-14
 343.45  1.10776e-13
 343.46  1.22836e-13
 343.47  1.45187e-13
 343.49  1.29845e-13
 343.50  1.25842e-13
 343.51  1.23015e-13
 343.52  1.24637e-13
 343.54  1.16740e-13
 343.55  1.00764e-13
 343.56  9.50171e-14
 343.58  8.68907e-14
 343.59  8.34600e-14
 343.60  9.26957e-14
 343.62  9.27750e-14
 343.63  9.35545e-14
 343.64  9.57075e-14
 343.65  1.11063e-13
 343.67  1.12240e-13
 343.68  9.77757e-14
 343.69  7.54544e-14
 343.71  7.71053e-14
 343.72  5.97533e-14
 343.73  5.78697e-14
 343.75  5.74325e-14
 343.76  6.02125e-14
 343.77  6.78368e-14
 343.78  7.13335e-14
 343.80  7.85734e-14
 343.81  7.80154e-14
 343.82  7.92394e-14
 343.84  6.36196e-14
 343.85  7.29693e-14
 343.86  7.26840e-14
 343.88  7.41906e-14
 343.89  7.90487e-14
 343.90  6.81353e-14
 343.91  6.49552e-14
 343.93  4.66107e-14
