#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  559.25  9.30792e-16
  559.28  9.80410e-16
  559.31  9.63073e-16
  559.33  9.62062e-16
  559.36  1.16176e-15
  559.39  9.76700e-16
  559.42  1.03394e-15
  559.45  1.03760e-15
  559.48  9.17950e-16
  559.51  7.47087e-16
  559.54  9.09410e-16
  559.56  9.60444e-16
  559.59  1.01476e-15
  559.62  9.73086e-16
  559.65  9.24353e-16
  559.68  1.08165e-15
  559.71  9.83806e-16
  559.74  1.00436e-15
  559.76  9.16590e-16
  559.79  9.76946e-16
  559.82  7.39366e-16
  559.85  5.72048e-16
  559.88  5.22335e-16
  559.91  4.59849e-16
  559.94  7.10054e-16
  559.97  6.48385e-16
  559.99  7.60815e-16
  560.02  8.52372e-16
  560.05  8.02804e-16
  560.08  8.78088e-16
  560.11  7.47084e-16
  560.14  8.64819e-16
  560.17  8.10911e-16
  560.20  7.52779e-16
  560.22  8.46322e-16
  560.25  9.34937e-16
  560.28  9.06577e-16
  560.31  1.00600e-15
  560.34  8.67364e-16
  560.37  9.29623e-16
  560.40  7.47888e-16
  560.42  8.03139e-16
  560.45  7.34510e-16
  560.48  7.82221e-16
  560.51  7.13079e-16
  560.54  6.97316e-16
  560.57  8.33803e-16
  560.60  8.79875e-16
  560.63  8.69137e-16
  560.65  8.28402e-16
  560.68  7.69588e-16
  560.71  7.70935e-16
  560.74  8.17878e-16
  560.77  9.50418e-16
  560.80  9.09567e-16
  560.83  8.85609e-16
  560.86  7.86878e-16
  560.88  9.44244e-16
  560.91  8.36114e-16
  560.94  8.03501e-16
  560.97  9.05690e-16
  561.00  9.36739e-16
  561.03  9.02147e-16
  561.06  8.89507e-16
  561.08  8.65363e-16
  561.11  8.08817e-16
  561.14  8.03710e-16
  561.17  7.31994e-16
  561.20  7.48230e-16
  561.23  8.28568e-16
  561.26  7.58603e-16
  561.29  7.54682e-16
  561.31  8.58353e-16
  561.34  9.31045e-16
  561.37  7.47993e-16
  561.40  8.88464e-16
  561.43  8.52103e-16
  561.46  9.67499e-16
  561.49  9.08570e-16
  561.52  8.69508e-16
  561.54  8.24987e-16
  561.57  8.57272e-16
  561.60  7.67994e-16
  561.63  7.04623e-16
  561.66  7.31034e-16
  561.69  7.02767e-16
  561.72  8.42972e-16
  561.75  8.13157e-16
  561.77  8.13209e-16
  561.80  8.21323e-16
  561.83  8.27622e-16
  561.86  8.22566e-16
  561.89  9.08888e-16
  561.92  7.99323e-16
  561.95  7.77478e-16
  561.97  8.00832e-16
  562.00  7.85904e-16
  562.03  8.68826e-16
  562.06  8.19454e-16
  562.09  7.76199e-16
  562.12  7.67280e-16
  562.15  7.60703e-16
  562.18  8.33867e-16
  562.20  8.38752e-16
  562.23  8.51114e-16
  562.26  8.69701e-16
  562.29  7.80096e-16
  562.32  7.77252e-16
  562.35  9.04740e-16
  562.38  7.55561e-16
  562.41  8.47156e-16
  562.43  7.61291e-16
  562.46  8.79678e-16
  562.49  8.17400e-16
