#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 333.59  7.65398e-14
 333.61  5.57148e-14
 333.62  5.67288e-14
 333.63  4.16175e-14
 333.64  3.52969e-14
 333.66  4.44176e-14
 333.67  5.41516e-14
 333.68  5.48772e-14
 333.70  6.18952e-14
 333.71  5.94807e-14
 333.72  5.24628e-14
 333.74  5.37095e-14
 333.75  8.26540e-14
 333.76  8.46958e-14
 333.77  7.68094e-14
 333.79  5.28086e-14
 333.80  6.20130e-14
 333.81  9.47337e-14
 333.83  8.48863e-14
 333.84  1.06548e-13
 333.85  7.45558e-14
 333.87  7.32062e-14
 333.88  7.77403e-14
 333.89  3.77417e-14
 333.90  4.41696e-14
 333.92  4.31389e-14
 333.93  6.41924e-14
 333.94  7.22882e-14
 333.96  9.74893e-14
 333.97  9.56903e-14
 333.98  9.61034e-14
 334.00  6.11785e-14
 334.01  8.14010e-14
 334.02  6.05441e-14
 334.03  8.00079e-14
 334.05  6.18838e-14
 334.06  7.22954e-14
 334.07  6.88035e-14
 334.09  7.73672e-14
 334.10  8.61867e-14
 334.11  8.36200e-14
 334.13  8.84120e-14
 334.14  4.70853e-14
 334.15  5.42713e-14
 334.16  8.38072e-14
 334.18  6.56222e-14
 334.19  5.08167e-14
 334.20  4.09912e-14
 334.22  5.22834e-14
 334.23  6.14968e-14
 334.24  4.29415e-14
 334.26  6.76296e-14
 334.27  4.91763e-14
 334.28  6.07277e-14
 334.29  4.04907e-14
 334.31  7.52482e-14
 334.32  8.95931e-14
 334.33  9.29825e-14
 334.35  9.71872e-14
 334.36  6.98801e-14
 334.37  5.15940e-14
 334.39  6.54194e-14
 334.40  5.57091e-14
 334.41  8.79267e-14
 334.42  8.51814e-14
 334.44  1.02430e-13
 334.45  7.07737e-14
 334.46  5.34223e-14
 334.48  5.46845e-14
 334.49  6.37440e-14
 334.50  5.63305e-14
 334.52  4.44074e-14
 334.53  6.84738e-14
 334.54  6.45382e-14
 334.55  7.42060e-14
 334.57  8.84937e-14
 334.58  8.97734e-14
 334.59  7.21628e-14
 334.61  5.25626e-14
 334.62  7.17921e-14
 334.63  6.77773e-14
 334.65  6.38259e-14
 334.66  6.49609e-14
 334.67  7.32002e-14
 334.68  7.47292e-14
 334.70  9.44802e-14
 334.71  7.79092e-14
 334.72  6.53609e-14
 334.74  6.24571e-14
 334.75  7.90740e-14
 334.76  7.67631e-14
 334.78  6.83932e-14
 334.79  6.87137e-14
 334.80  7.39147e-14
 334.81  8.67167e-14
 334.83  9.06110e-14
 334.84  9.51001e-14
 334.85  7.11137e-14
 334.87  7.02695e-14
 334.88  4.96738e-14
 334.89  4.62405e-14
 334.91  6.44434e-14
 334.92  6.19754e-14
 334.93  6.74235e-14
 334.94  7.22292e-14
 334.96  7.47883e-14
 334.97  7.90134e-14
 334.98  7.05017e-14
 335.00  7.90362e-14
 335.01  6.53002e-14
 335.02  4.16130e-14
 335.04  4.66957e-14
 335.05  4.73068e-14
 335.06  4.15417e-14
 335.07  7.28601e-14
 335.09  9.39886e-14
 335.10  7.51877e-14
 335.11  7.18105e-14
 335.13  5.64871e-14
 335.14  5.68370e-14
 335.15  8.08385e-14
 335.17  6.51024e-14
 335.18  6.25410e-14
 335.19  6.47408e-14
 335.20  7.80216e-14
 335.22  6.80806e-14
 335.23  6.81553e-14
 335.24  7.11602e-14
 335.26  6.23614e-14
 335.27  7.67626e-14
 335.28  6.80919e-14
 335.30  6.91086e-14
 335.31  7.50009e-14
 335.32  7.76341e-14
 335.33  6.30309e-14
 335.35  8.56706e-14
 335.36  7.16702e-14
 335.37  7.64590e-14
 335.39  7.00963e-14
 335.40  6.43508e-14
 335.41  6.33231e-14
 335.43  5.23748e-14
 335.44  5.47816e-14
 335.45  5.81734e-14
 335.46  5.48564e-14
 335.48  5.80838e-14
 335.49  4.85928e-14
 335.50  5.67393e-14
 335.52  4.40594e-14
 335.53  5.52623e-14
 335.54  8.00682e-14
 335.56  7.24857e-14
 335.57  1.04769e-13
 335.58  9.99223e-14
 335.59  1.07592e-13
 335.61  1.08312e-13
 335.62  8.73028e-14
 335.63  5.31844e-14
 335.65  5.51595e-14
 335.66  4.90478e-14
 335.67  5.30140e-14
 335.69  8.27022e-14
 335.70  8.03792e-14
 335.71  9.34944e-14
 335.72  9.07405e-14
 335.74  9.16751e-14
 335.75  6.30627e-14
 335.76  7.11101e-14
 335.78  5.85853e-14
 335.79  6.84085e-14
 335.80  6.68319e-14
 335.82  7.06918e-14
 335.83  6.71954e-14
 335.84  6.03693e-14
 335.85  6.21166e-14
 335.87  5.84841e-14
 335.88  5.78692e-14
 335.89  4.83813e-14
 335.91  4.97182e-14
 335.92  4.29944e-14
 335.93  4.76361e-14
 335.95  4.31590e-14
 335.96  4.88265e-14
 335.97  6.63412e-14
 335.98  4.75428e-14
 336.00  3.87136e-14
 336.01  3.08480e-14
 336.02  2.58609e-14
 336.04  2.99373e-14
 336.05  4.39781e-14
 336.06  4.17113e-14
 336.08  5.45483e-14
 336.09  5.75051e-14
 336.10  5.46672e-14
 336.11  3.63933e-14
 336.13  5.54974e-14
 336.14  5.27289e-14
 336.15  3.27005e-14
 336.17  4.47936e-14
 336.18  4.56721e-14
 336.19  3.15196e-14
 336.21  4.78132e-14
 336.22  4.32743e-14
 336.23  4.95976e-14
 336.24  4.62504e-14
 336.26  7.66025e-14
 336.27  5.90725e-14
 336.28  6.56496e-14
 336.30  7.26460e-14
 336.31  8.10699e-14
 336.32  8.08466e-14
 336.34  1.03736e-13
 336.35  8.17241e-14
 336.36  7.83274e-14
 336.37  8.45531e-14
 336.39  7.08198e-14
 336.40  7.05351e-14
 336.41  9.11140e-14
 336.43  8.64598e-14
 336.44  8.64538e-14
 336.45  1.03511e-13
 336.47  9.17292e-14
 336.48  8.34982e-14
 336.49  7.24247e-14
 336.50  6.47358e-14
 336.52  7.86369e-14
 336.53  8.35060e-14
 336.54  8.79011e-14
 336.56  7.44004e-14
 336.57  7.99272e-14
 336.58  6.03049e-14
 336.60  6.13711e-14
 336.61  4.66055e-14
 336.62  4.94585e-14
 336.63  5.51173e-14
 336.65  5.62159e-14
 336.66  6.12495e-14
 336.67  8.06164e-14
 336.69  7.83557e-14
 336.70  7.15462e-14
 336.71  6.52885e-14
 336.73  5.89830e-14
 336.74  5.79811e-14
 336.75  6.90314e-14
 336.76  7.21113e-14
 336.78  7.25260e-14
 336.79  8.01450e-14
 336.80  6.49632e-14
 336.82  7.02842e-14
 336.83  8.81954e-14
 336.84  7.80972e-14
 336.86  6.85734e-14
 336.87  7.02134e-14
 336.88  6.48346e-14
 336.89  5.14817e-14
 336.91  5.53575e-14
 336.92  6.41302e-14
 336.93  5.47994e-14
 336.95  5.07878e-14
 336.96  4.44035e-14
 336.97  3.44613e-14
 336.99  3.58944e-14
 337.00  3.57608e-14
 337.01  5.41562e-14
 337.02  3.94415e-14
 337.04  4.37600e-14
 337.05  4.65533e-14
 337.06  5.46574e-14
 337.08  5.17498e-14
 337.09  4.88530e-14
 337.10  5.35398e-14
 337.12  3.95897e-14
 337.13  4.49569e-14
 337.14  3.21237e-14
 337.15  2.91450e-14
 337.17  2.85691e-14
 337.18  5.09099e-14
 337.19  4.19665e-14
 337.21  6.40019e-14
 337.22  4.60132e-14
 337.23  5.65897e-14
 337.25  5.20545e-14
 337.26  5.52667e-14
 337.27  5.86659e-14
 337.28  5.43621e-14
 337.30  5.60859e-14
 337.31  7.41908e-14
 337.32  8.22611e-14
 337.34  8.30547e-14
 337.35  5.52563e-14
 337.36  5.17943e-14
 337.38  7.70430e-14
 337.39  7.87441e-14
 337.40  7.90209e-14
 337.41  7.61590e-14
 337.43  6.57641e-14
 337.44  6.18159e-14
 337.45  6.68409e-14
 337.47  6.89173e-14
 337.48  8.14522e-14
 337.49  5.86033e-14
 337.51  6.38672e-14
 337.52  7.41109e-14
 337.53  6.54929e-14
 337.54  7.30908e-14
 337.56  8.52211e-14
 337.57  8.10326e-14
 337.58  7.86530e-14
 337.60  8.97724e-14
 337.61  7.40366e-14
 337.62  7.88426e-14
 337.64  8.08514e-14
 337.65  7.05377e-14
 337.66  7.72616e-14
 337.67  9.54749e-14
 337.69  1.01255e-13
 337.70  9.04701e-14
 337.71  7.33045e-14
 337.73  6.52589e-14
 337.74  5.13615e-14
 337.75  2.76076e-14
 337.77  3.20417e-14
 337.78  3.47875e-14
 337.79  5.93034e-14
 337.80  6.54671e-14
 337.82  1.02966e-13
 337.83  8.78660e-14
 337.84  8.44921e-14
 337.86  8.84345e-14
 337.87  8.50049e-14
 337.88  6.76222e-14
 337.90  7.27654e-14
 337.91  6.43491e-14
 337.92  5.96784e-14
 337.93  7.01212e-14
 337.95  6.05034e-14
 337.96  6.78322e-14
 337.97  7.66538e-14
 337.99  7.34036e-14
 338.00  5.16695e-14
 338.01  5.95597e-14
 338.03  5.76528e-14
 338.04  6.61152e-14
 338.05  5.79482e-14
 338.06  5.58758e-14
 338.08  4.54998e-14
 338.09  3.79199e-14
 338.10  2.43998e-14
 338.12  3.07207e-14
 338.13  4.05339e-14
 338.14  5.55319e-14
 338.16  7.70713e-14
 338.17  9.07741e-14
 338.18  1.05257e-13
 338.19  1.15951e-13
 338.21  9.36293e-14
 338.22  7.85649e-14
 338.23  5.93735e-14
 338.25  5.29887e-14
 338.26  5.74197e-14
 338.27  6.86880e-14
 338.29  8.27668e-14
 338.30  8.37976e-14
 338.31  9.45302e-14
 338.32  1.00515e-13
 338.34  8.79772e-14
 338.35  8.74739e-14
 338.36  8.27855e-14
 338.38  6.69147e-14
 338.39  5.57673e-14
 338.40  7.87918e-14
 338.42  7.44013e-14
 338.43  7.88463e-14
 338.44  8.76628e-14
 338.45  1.00507e-13
 338.47  9.10165e-14
 338.48  7.61445e-14
 338.49  8.13100e-14
 338.51  8.09104e-14
 338.52  9.92329e-14
 338.53  7.11237e-14
 338.55  7.44016e-14
 338.56  6.68378e-14
 338.57  5.24321e-14
 338.58  4.04887e-14
 338.60  4.59099e-14
 338.61  3.16433e-14
 338.62  4.40816e-14
 338.64  6.83917e-14
 338.65  7.12250e-14
 338.66  8.98474e-14
 338.68  8.73213e-14
 338.69  1.06655e-13
 338.70  1.15722e-13
 338.71  9.76979e-14
 338.73  7.62010e-14
 338.74  7.25412e-14
 338.75  7.06191e-14
 338.77  7.83970e-14
 338.78  9.77674e-14
 338.79  8.96728e-14
 338.81  9.15335e-14
 338.82  7.23103e-14
 338.83  6.27449e-14
 338.84  6.93820e-14
 338.86  6.47503e-14
 338.87  7.71823e-14
 338.88  7.22259e-14
 338.90  7.56407e-14
 338.91  7.71366e-14
 338.92  9.24110e-14
 338.94  8.59809e-14
 338.95  9.24593e-14
 338.96  8.45854e-14
 338.97  8.05756e-14
 338.99  8.69506e-14
 339.00  8.18166e-14
 339.01  9.37515e-14
 339.03  9.61513e-14
 339.04  9.61661e-14
 339.05  9.90273e-14
 339.07  7.32434e-14
 339.08  6.66612e-14
 339.09  4.23963e-14
 339.10  4.96275e-14
 339.12  4.15438e-14
 339.13  4.10590e-14
 339.14  6.26864e-14
 339.16  7.63893e-14
 339.17  7.31454e-14
 339.18  7.73992e-14
 339.20  6.39139e-14
 339.21  7.06988e-14
 339.22  4.55141e-14
 339.23  4.32691e-14
 339.25  7.35744e-14
 339.26  6.67864e-14
 339.27  5.55504e-14
 339.29  5.90044e-14
 339.30  4.78709e-14
 339.31  2.54815e-14
 339.33  4.02955e-14
 339.34  4.77047e-14
 339.35  4.75938e-14
 339.36  5.75808e-14
 339.38  7.05475e-14
 339.39  7.82789e-14
 339.40  8.53671e-14
 339.42  9.49632e-14
 339.43  9.56068e-14
 339.44  7.50319e-14
 339.46  6.99776e-14
 339.47  6.06318e-14
 339.48  8.44902e-14
 339.49  8.62250e-14
 339.51  9.89215e-14
 339.52  1.13388e-13
 339.53  7.97792e-14
 339.55  7.75856e-14
 339.56  6.12161e-14
 339.57  4.42049e-14
 339.59  7.00619e-14
 339.60  8.03993e-14
 339.61  8.88250e-14
 339.62  1.04544e-13
 339.64  9.31941e-14
 339.65  8.52361e-14
 339.66  9.96133e-14
 339.68  1.01994e-13
 339.69  7.31689e-14
 339.70  6.82285e-14
 339.72  7.01697e-14
 339.73  8.49592e-14
 339.74  9.71220e-14
 339.75  1.03608e-13
 339.77  8.32779e-14
 339.78  8.35219e-14
 339.79  1.03616e-13
 339.81  8.78291e-14
 339.82  9.20829e-14
 339.83  9.00321e-14
 339.85  8.43090e-14
 339.86  9.36028e-14
 339.87  8.62229e-14
 339.88  8.96229e-14
 339.90  8.90580e-14
 339.91  9.69666e-14
 339.92  8.09486e-14
 339.94  6.92840e-14
 339.95  7.17334e-14
 339.96  7.49194e-14
 339.98  9.22772e-14
 339.99  1.09837e-13
 340.00  1.10651e-13
 340.01  1.02598e-13
 340.03  1.05714e-13
 340.04  9.97908e-14
 340.05  9.97774e-14
 340.07  9.57621e-14
 340.08  1.06026e-13
 340.09  9.97266e-14
 340.11  1.11580e-13
 340.12  1.00729e-13
 340.13  1.11676e-13
 340.14  9.03578e-14
 340.16  8.40940e-14
 340.17  6.55954e-14
 340.18  7.79256e-14
 340.20  8.53435e-14
 340.21  1.01641e-13
 340.22  1.01791e-13
 340.24  9.88370e-14
 340.25  9.29794e-14
 340.26  8.99239e-14
 340.27  9.08168e-14
 340.29  9.14465e-14
 340.30  9.02018e-14
 340.31  8.69665e-14
 340.33  8.22651e-14
 340.34  7.89982e-14
 340.35  8.28391e-14
 340.37  9.65504e-14
 340.38  1.03043e-13
 340.39  1.26975e-13
 340.40  1.06272e-13
 340.42  8.62487e-14
 340.43  8.95371e-14
 340.44  6.23530e-14
 340.46  5.38381e-14
 340.47  7.49284e-14
 340.48  7.78801e-14
 340.50  8.50067e-14
 340.51  6.49151e-14
 340.52  5.52491e-14
 340.53  5.31114e-14
 340.55  7.02669e-14
 340.56  7.42048e-14
 340.57  8.25703e-14
 340.59  9.45780e-14
 340.60  9.32007e-14
 340.61  9.82317e-14
 340.63  8.96948e-14
 340.64  8.68154e-14
 340.65  1.02218e-13
 340.66  8.44840e-14
 340.68  7.74581e-14
 340.69  5.46636e-14
 340.70  7.92062e-14
 340.72  8.81033e-14
 340.73  7.96419e-14
 340.74  6.92736e-14
 340.76  7.58463e-14
 340.77  6.92364e-14
 340.78  7.22465e-14
 340.79  7.54181e-14
 340.81  9.59458e-14
 340.82  1.04563e-13
 340.83  1.06723e-13
 340.85  1.09087e-13
 340.86  1.01118e-13
 340.87  1.09071e-13
 340.89  1.08341e-13
 340.90  9.41154e-14
 340.91  8.75994e-14
 340.92  6.36641e-14
 340.94  7.33635e-14
 340.95  7.14171e-14
 340.96  6.84464e-14
 340.98  6.81029e-14
 340.99  7.19502e-14
 341.00  7.57029e-14
 341.02  8.54791e-14
 341.03  7.59703e-14
 341.04  8.28058e-14
 341.05  9.66308e-14
 341.07  9.62882e-14
 341.08  1.03273e-13
 341.09  9.04984e-14
 341.11  9.11802e-14
 341.12  9.20527e-14
 341.13  9.93642e-14
 341.15  9.35577e-14
 341.16  8.25013e-14
 341.17  8.09987e-14
 341.18  1.08671e-13
 341.20  9.57929e-14
 341.21  1.06409e-13
 341.22  1.00317e-13
 341.24  8.13707e-14
 341.25  6.39857e-14
 341.26  4.82263e-14
 341.28  5.37798e-14
 341.29  6.47082e-14
 341.30  5.41851e-14
 341.31  6.63821e-14
 341.33  6.96412e-14
 341.34  5.83821e-14
 341.35  6.73299e-14
 341.37  4.66667e-14
 341.38  4.33881e-14
 341.39  4.39007e-14
 341.41  5.30855e-14
 341.42  4.24121e-14
 341.43  4.78997e-14
 341.44  5.16766e-14
 341.46  5.19105e-14
 341.47  4.56988e-14
 341.48  3.73669e-14
 341.50  3.35894e-14
 341.51  3.66581e-14
 341.52  3.19454e-14
 341.54  4.89644e-14
 341.55  5.14350e-14
 341.56  6.66252e-14
 341.57  6.69267e-14
 341.59  8.02100e-14
 341.60  8.24112e-14
 341.61  9.10427e-14
 341.63  8.91739e-14
 341.64  9.25307e-14
 341.65  8.53718e-14
 341.67  8.09464e-14
 341.68  7.79795e-14
 341.69  7.52850e-14
 341.70  7.64751e-14
 341.72  6.51475e-14
 341.73  6.52349e-14
 341.74  6.33621e-14
 341.76  8.08143e-14
 341.77  8.34300e-14
 341.78  7.58686e-14
 341.80  7.36225e-14
 341.81  7.45452e-14
 341.82  8.71527e-14
 341.83  8.88060e-14
 341.85  8.58411e-14
 341.86  9.06340e-14
 341.87  7.40626e-14
 341.89  9.38230e-14
 341.90  8.59394e-14
 341.91  1.04390e-13
 341.93  1.00370e-13
 341.94  1.22378e-13
 341.95  1.14407e-13
 341.96  1.12992e-13
 341.98  9.58883e-14
 341.99  1.02472e-13
 342.00  9.69835e-14
 342.02  1.06997e-13
 342.03  1.07562e-13
 342.04  9.36827e-14
 342.06  9.02015e-14
 342.07  8.26177e-14
 342.08  1.00683e-13
 342.09  1.00665e-13
 342.11  9.64870e-14
 342.12  9.89075e-14
 342.13  9.44475e-14
 342.15  9.85636e-14
 342.16  1.09219e-13
 342.17  1.24354e-13
 342.19  1.34470e-13
 342.20  1.35955e-13
 342.21  1.23653e-13
 342.22  1.09228e-13
 342.24  1.02126e-13
 342.25  8.06813e-14
 342.26  7.34677e-14
 342.28  6.72516e-14
 342.29  6.93957e-14
 342.30  8.67852e-14
 342.32  8.36929e-14
 342.33  9.12170e-14
 342.34  8.30268e-14
 342.35  5.73956e-14
 342.37  5.94202e-14
 342.38  4.44413e-14
 342.39  4.63213e-14
 342.41  6.41552e-14
 342.42  7.98450e-14
 342.43  8.24534e-14
 342.45  7.78438e-14
 342.46  7.28312e-14
 342.47  8.00352e-14
 342.48  9.06794e-14
 342.50  8.55566e-14
 342.51  8.37549e-14
 342.52  9.69161e-14
 342.54  1.16270e-13
 342.55  1.38851e-13
 342.56  1.21037e-13
 342.58  1.14717e-13
 342.59  1.07359e-13
 342.60  1.03445e-13
 342.61  8.84170e-14
 342.63  9.66164e-14
 342.64  8.97289e-14
 342.65  7.17485e-14
 342.67  6.73611e-14
 342.68  7.29334e-14
 342.69  6.66634e-14
 342.71  4.79315e-14
 342.72  6.09647e-14
 342.73  5.20916e-14
 342.74  8.00984e-14
 342.76  1.01510e-13
 342.77  1.09671e-13
 342.78  1.17955e-13
 342.80  1.23036e-13
 342.81  8.50262e-14
 342.82  5.75938e-14
 342.84  5.78379e-14
 342.85  4.95427e-14
 342.86  7.83729e-14
 342.87  8.98845e-14
 342.89  9.88517e-14
 342.90  1.00541e-13
 342.91  9.09314e-14
 342.93  1.05828e-13
 342.94  1.23217e-13
 342.95  1.16048e-13
 342.97  1.08191e-13
 342.98  1.27149e-13
 342.99  1.17485e-13
 343.00  1.25821e-13
 343.02  1.28982e-13
 343.03  1.27061e-13
 343.04  1.13963e-13
 343.06  8.48623e-14
 343.07  9.31965e-14
 343.08  1.02084e-13
 343.10  9.95769e-14
 343.11  1.03627e-13
 343.12  1.18157e-13
 343.13  1.15219e-13
 343.15  1.15906e-13
 343.16  8.72552e-14
 343.17  7.56338e-14
 343.19  7.30635e-14
 343.20  6.94273e-14
 343.21  7.14204e-14
 343.23  7.94544e-14
 343.24  7.81247e-14
 343.25  8.10219e-14
 343.26  9.29339e-14
 343.28  8.49814e-14
 343.29  7.25667e-14
 343.30  6.90747e-14
 343.32  4.26210e-14
 343.33  5.21736e-14
 343.34  5.64321e-14
 343.36  4.55342e-14
 343.37  5.74233e-14
 343.38  5.34573e-14
 343.39  6.20151e-14
 343.41  6.48981e-14
 343.42  5.40327e-14
 343.43  5.37340e-14
 343.45  6.81665e-14
 343.46  8.22831e-14
 343.47  9.63720e-14
 343.49  8.93373e-14
 343.50  9.19941e-14
 343.51  1.12456e-13
 343.52  1.18443e-13
 343.54  9.95805e-14
 343.55  8.65863e-14
 343.56  7.80401e-14
 343.58  7.39585e-14
 343.59  8.07124e-14
 343.60  8.83840e-14
 343.62  8.00343e-14
 343.63  7.39077e-14
 343.64  1.02202e-13
 343.65  8.87754e-14
 343.67  9.93792e-14
 343.68  9.39897e-14
 343.69  8.46830e-14
 343.71  7.65764e-14
 343.72  6.42888e-14
 343.73  4.46389e-14
 343.75  4.60510e-14
 343.76  7.27787e-14
 343.77  7.41259e-14
 343.78  7.35234e-14
 343.80  5.64880e-14
 343.81  4.93623e-14
 343.82  7.12074e-14
 343.84  6.12185e-14
 343.85  7.74092e-14
 343.86  6.85551e-14
 343.88  5.70537e-14
 343.89  6.42286e-14
 343.90  6.02407e-14
 343.91  5.34187e-14
 343.93  6.03740e-14
