#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  555.24  1.65730e-12
  555.25  1.57273e-12
  555.27  1.57367e-12
  555.28  1.55156e-12
  555.30  1.52397e-12
  555.31  1.47818e-12
  555.33  1.46050e-12
  555.34  1.41557e-12
  555.36  1.29135e-12
  555.37  1.24818e-12
  555.39  1.33352e-12
  555.40  1.41738e-12
  555.42  1.55283e-12
  555.43  1.62082e-12
  555.45  1.51300e-12
  555.46  1.46856e-12
  555.48  1.38199e-12
  555.49  1.30293e-12
  555.51  1.30376e-12
  555.52  1.45414e-12
  555.54  1.48181e-12
  555.55  1.39133e-12
  555.57  1.41527e-12
  555.58  1.37974e-12
  555.60  1.46454e-12
  555.61  1.52915e-12
  555.63  1.39659e-12
  555.64  1.29541e-12
  555.66  1.21098e-12
  555.67  1.29585e-12
  555.69  1.48397e-12
  555.70  1.56311e-12
  555.72  1.42215e-12
  555.73  1.46255e-12
  555.75  1.40862e-12
  555.76  1.34315e-12
  555.78  1.39424e-12
  555.79  1.39405e-12
  555.81  1.29310e-12
  555.82  1.37051e-12
  555.84  1.55762e-12
  555.85  1.51424e-12
  555.87  1.43540e-12
  555.88  1.46336e-12
  555.90  1.48936e-12
  555.91  1.52313e-12
  555.93  1.55876e-12
  555.94  1.50668e-12
  555.96  1.47626e-12
  555.97  1.47000e-12
  555.99  1.47514e-12
  556.00  1.59098e-12
  556.02  1.43421e-12
  556.03  1.46098e-12
  556.05  1.35688e-12
  556.06  1.44952e-12
  556.08  1.52826e-12
  556.09  1.58981e-12
  556.11  1.58905e-12
  556.12  1.48995e-12
  556.14  1.39195e-12
  556.15  1.33031e-12
  556.17  1.31545e-12
  556.18  1.26553e-12
  556.20  1.27311e-12
  556.21  1.34149e-12
  556.23  1.39012e-12
  556.24  1.40786e-12
  556.26  1.37635e-12
  556.27  1.32504e-12
  556.29  1.40914e-12
  556.30  1.46253e-12
  556.32  1.46871e-12
  556.33  1.43881e-12
  556.35  1.31335e-12
  556.36  1.32100e-12
  556.38  1.19334e-12
  556.39  1.27223e-12
  556.41  1.45705e-12
  556.42  1.47272e-12
  556.44  1.46468e-12
  556.45  1.55299e-12
  556.47  1.47247e-12
  556.48  1.46383e-12
  556.50  1.51763e-12
  556.51  1.41417e-12
  556.53  1.39633e-12
  556.54  1.26417e-12
  556.56  1.11466e-12
  556.57  1.07983e-12
  556.59  1.21540e-12
  556.60  1.35713e-12
  556.62  1.40784e-12
  556.63  1.36012e-12
  556.65  1.33374e-12
  556.66  1.31868e-12
  556.68  1.23672e-12
  556.69  1.30017e-12
  556.71  1.32931e-12
  556.72  1.24376e-12
  556.74  1.15649e-12
  556.75  1.13960e-12
  556.77  1.20198e-12
  556.78  1.35535e-12
  556.80  1.35382e-12
  556.81  1.31024e-12
  556.83  1.35999e-12
  556.84  1.41997e-12
  556.86  1.42590e-12
  556.87  1.47967e-12
  556.89  1.52612e-12
  556.90  1.45855e-12
  556.92  1.46626e-12
  556.93  1.42545e-12
  556.95  1.22350e-12
  556.96  1.04647e-12
  556.98  1.07048e-12
  556.99  1.20950e-12
  557.01  1.42590e-12
  557.02  1.46119e-12
  557.04  1.42123e-12
  557.05  1.30189e-12
  557.07  1.26588e-12
  557.08  1.40377e-12
  557.10  1.46436e-12
  557.11  1.46503e-12
  557.13  1.42080e-12
  557.14  1.45965e-12
  557.16  1.44185e-12
  557.17  1.45031e-12
  557.19  1.47248e-12
  557.20  1.54973e-12
  557.22  1.46529e-12
  557.23  1.43219e-12
  557.25  1.36222e-12
  557.26  1.21562e-12
  557.28  9.71433e-13
  557.29  9.05394e-13
  557.31  9.81431e-13
  557.32  1.16342e-12
  557.34  1.33799e-12
  557.35  1.37510e-12
  557.37  1.37311e-12
  557.38  1.37860e-12
  557.40  1.43942e-12
  557.41  1.49057e-12
  557.43  1.46538e-12
  557.44  1.51266e-12
  557.46  1.46432e-12
  557.47  1.51137e-12
  557.49  1.48512e-12
  557.50  1.54138e-12
  557.52  1.44063e-12
  557.53  1.42109e-12
  557.55  1.42103e-12
  557.56  1.39962e-12
  557.58  1.32204e-12
  557.59  1.19846e-12
  557.61  1.11924e-12
  557.62  1.07647e-12
  557.64  1.19166e-12
  557.65  1.38406e-12
  557.67  1.48245e-12
  557.68  1.53922e-12
  557.70  1.55538e-12
  557.71  1.51064e-12
  557.73  1.55999e-12
  557.74  1.58920e-12
  557.76  1.56519e-12
  557.77  1.60863e-12
  557.79  1.61967e-12
  557.80  1.59115e-12
  557.82  1.55511e-12
  557.83  1.46254e-12
  557.85  1.41710e-12
  557.86  1.34266e-12
  557.88  1.35245e-12
  557.89  1.36000e-12
  557.91  1.38041e-12
  557.92  1.38287e-12
  557.94  1.34394e-12
  557.95  1.36708e-12
  557.97  1.42647e-12
  557.98  1.41616e-12
  558.00  1.45861e-12
  558.01  1.49975e-12
  558.03  1.48317e-12
  558.04  1.46283e-12
  558.06  1.50680e-12
  558.07  1.53647e-12
  558.09  1.56504e-12
  558.10  1.54821e-12
  558.12  1.62450e-12
  558.13  1.52589e-12
  558.15  1.50603e-12
  558.16  1.31988e-12
  558.18  1.14235e-12
  558.19  9.58371e-13
  558.21  8.92461e-13
  558.22  1.05145e-12
  558.24  1.25058e-12
  558.25  1.33137e-12
  558.27  1.38136e-12
  558.28  1.35084e-12
  558.30  1.33958e-12
  558.31  1.34235e-12
  558.33  1.35837e-12
  558.34  1.47117e-12
  558.36  1.47792e-12
  558.37  1.47329e-12
  558.39  1.46423e-12
  558.40  1.41421e-12
  558.42  1.47430e-12
  558.43  1.43651e-12
  558.45  1.33616e-12
  558.46  1.31524e-12
  558.48  1.31661e-12
  558.49  1.39698e-12
  558.51  1.38581e-12
  558.52  1.37952e-12
  558.54  1.44013e-12
  558.55  1.45888e-12
  558.57  1.50584e-12
  558.58  1.48178e-12
  558.60  1.47986e-12
  558.61  1.44620e-12
  558.63  1.30770e-12
  558.64  1.14371e-12
  558.66  1.03075e-12
  558.67  9.24549e-13
  558.69  8.84161e-13
  558.70  9.84707e-13
  558.72  1.13982e-12
  558.73  1.25498e-12
  558.75  1.30974e-12
  558.76  1.27999e-12
  558.78  1.20387e-12
  558.79  1.19464e-12
  558.81  1.21780e-12
  558.82  1.30974e-12
  558.84  1.24147e-12
  558.85  1.02772e-12
  558.87  7.77275e-13
  558.88  6.44268e-13
  558.90  7.00009e-13
  558.91  8.86060e-13
  558.93  1.10291e-12
  558.94  1.23522e-12
  558.96  1.28390e-12
  558.97  1.26680e-12
  558.99  1.16016e-12
  559.00  9.25526e-13
  559.02  8.32187e-13
  559.03  8.58586e-13
  559.05  1.13840e-12
  559.06  1.35801e-12
  559.08  1.45479e-12
  559.09  1.51473e-12
  559.11  1.46822e-12
  559.12  1.48076e-12
  559.14  1.47739e-12
  559.15  1.44964e-12
  559.17  1.40230e-12
  559.18  1.41363e-12
  559.20  1.35948e-12
  559.21  1.29963e-12
  559.23  1.15004e-12
  559.24  1.08635e-12
  559.26  1.11795e-12
  559.27  1.24443e-12
  559.29  1.33539e-12
  559.30  1.38637e-12
  559.32  1.45813e-12
  559.33  1.53916e-12
  559.35  1.56480e-12
  559.36  1.50444e-12
  559.38  1.43472e-12
  559.39  1.34582e-12
  559.41  1.21633e-12
  559.42  1.09601e-12
  559.44  8.47722e-13
  559.45  7.13938e-13
  559.47  7.66775e-13
  559.48  9.92933e-13
  559.50  1.18950e-12
  559.51  1.31648e-12
  559.53  1.42055e-12
  559.54  1.41933e-12
  559.56  1.39923e-12
  559.57  1.42244e-12
  559.59  1.48218e-12
  559.60  1.50181e-12
  559.62  1.48937e-12
  559.63  1.46080e-12
  559.65  1.40462e-12
  559.66  1.42214e-12
  559.68  1.42263e-12
  559.69  1.33689e-12
  559.71  1.38346e-12
  559.72  1.39369e-12
  559.74  1.48214e-12
  559.75  1.42779e-12
  559.77  1.30804e-12
  559.78  1.18637e-12
  559.80  1.06750e-12
  559.81  1.02928e-12
  559.83  8.70243e-13
  559.84  7.08070e-13
  559.86  6.70066e-13
  559.87  7.94822e-13
  559.89  1.02197e-12
  559.90  1.19930e-12
  559.92  1.27570e-12
  559.93  1.33820e-12
  559.95  1.32558e-12
  559.96  1.28532e-12
  559.98  1.28943e-12
  559.99  1.29434e-12
  560.01  1.26641e-12
  560.02  1.21019e-12
  560.04  1.27395e-12
  560.05  1.36221e-12
  560.07  1.37408e-12
  560.08  1.32595e-12
  560.10  1.22576e-12
  560.11  1.04258e-12
  560.13  8.87712e-13
  560.14  8.22004e-13
  560.16  1.01997e-12
  560.17  1.22151e-12
  560.19  1.37818e-12
  560.20  1.41781e-12
  560.22  1.41153e-12
  560.23  1.39475e-12
  560.25  1.27638e-12
  560.26  1.14463e-12
  560.28  9.08597e-13
  560.29  7.30606e-13
  560.31  8.25078e-13
  560.32  1.11405e-12
  560.34  1.31224e-12
  560.35  1.42399e-12
  560.37  1.39222e-12
  560.38  1.37975e-12
  560.40  1.29968e-12
  560.41  1.30397e-12
  560.43  1.30313e-12
  560.44  1.32437e-12
  560.46  1.36406e-12
  560.47  1.37248e-12
  560.49  1.30707e-12
  560.50  1.28008e-12
  560.52  1.30322e-12
  560.53  1.36512e-12
  560.55  1.40774e-12
  560.56  1.40875e-12
  560.58  1.42862e-12
  560.59  1.42258e-12
  560.61  1.48679e-12
  560.62  1.48572e-12
  560.64  1.45533e-12
  560.65  1.44272e-12
  560.67  1.45621e-12
  560.68  1.44778e-12
  560.70  1.39954e-12
  560.71  1.38256e-12
  560.73  1.34756e-12
  560.74  1.32638e-12
  560.76  1.35977e-12
  560.77  1.40394e-12
  560.79  1.42188e-12
  560.80  1.44227e-12
  560.82  1.46000e-12
  560.83  1.46841e-12
  560.85  1.40298e-12
  560.86  1.40160e-12
  560.88  1.35175e-12
  560.89  1.37580e-12
  560.91  1.38988e-12
  560.92  1.43998e-12
  560.94  1.45354e-12
  560.95  1.50463e-12
  560.97  1.51025e-12
  560.98  1.43419e-12
  561.00  1.40961e-12
  561.01  1.36237e-12
  561.03  1.34056e-12
  561.04  1.32606e-12
  561.06  1.35515e-12
