#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 302.55  0.00000e+00
 302.56  0.00000e+00
 302.58  0.00000e+00
 302.59  0.00000e+00
 302.61  0.00000e+00
 302.62  0.00000e+00
 302.64  0.00000e+00
 302.65  0.00000e+00
 302.67  0.00000e+00
 302.68  0.00000e+00
 302.70  0.00000e+00
 302.71  0.00000e+00
 302.73  0.00000e+00
 302.74  0.00000e+00
 302.76  0.00000e+00
 302.77  0.00000e+00
 302.79  0.00000e+00
 302.80  0.00000e+00
 302.82  0.00000e+00
 302.83  0.00000e+00
 302.85  0.00000e+00
 302.86  0.00000e+00
 302.88  0.00000e+00
 302.89  0.00000e+00
 302.91  0.00000e+00
 302.92  0.00000e+00
 302.94  0.00000e+00
 302.95  0.00000e+00
 302.97  0.00000e+00
 302.98  0.00000e+00
 303.00  0.00000e+00
 303.01  0.00000e+00
 303.03  0.00000e+00
 303.04  0.00000e+00
 303.06  0.00000e+00
 303.07  0.00000e+00
 303.09  0.00000e+00
 303.10  0.00000e+00
 303.12  0.00000e+00
 303.13  0.00000e+00
 303.15  0.00000e+00
 303.16  0.00000e+00
 303.18  0.00000e+00
 303.19  0.00000e+00
 303.21  0.00000e+00
 303.22  0.00000e+00
 303.24  0.00000e+00
 303.25  0.00000e+00
 303.27  0.00000e+00
 303.28  0.00000e+00
 303.30  0.00000e+00
 303.31  0.00000e+00
 303.33  0.00000e+00
 303.34  0.00000e+00
 303.36  0.00000e+00
 303.37  0.00000e+00
 303.39  0.00000e+00
 303.40  0.00000e+00
 303.42  0.00000e+00
 303.43  0.00000e+00
 303.45  0.00000e+00
 303.46  0.00000e+00
 303.48  0.00000e+00
 303.49  0.00000e+00
 303.51  0.00000e+00
 303.52  0.00000e+00
 303.54  0.00000e+00
 303.55  0.00000e+00
 303.57  0.00000e+00
 303.58  0.00000e+00
 303.60  0.00000e+00
 303.61  0.00000e+00
 303.63  0.00000e+00
 303.64  0.00000e+00
 303.66  0.00000e+00
 303.67  0.00000e+00
 303.69  0.00000e+00
 303.70  0.00000e+00
 303.72  0.00000e+00
 303.73  0.00000e+00
 303.75  0.00000e+00
 303.76  0.00000e+00
 303.78  0.00000e+00
 303.79  0.00000e+00
 303.81  0.00000e+00
 303.82  0.00000e+00
 303.84  0.00000e+00
