#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  546.24  6.67009e-14
  546.25  5.62652e-14
  546.27  5.24924e-14
  546.28  6.26191e-14
  546.30  6.47854e-14
  546.31  6.67464e-14
  546.33  5.57426e-14
  546.34  4.92377e-14
  546.36  5.81443e-14
  546.37  6.57547e-14
  546.39  6.71239e-14
  546.40  6.24630e-14
  546.42  4.61133e-14
  546.43  4.76180e-14
  546.45  5.36691e-14
  546.46  6.56756e-14
  546.48  6.34305e-14
  546.49  5.45047e-14
  546.51  4.99255e-14
  546.52  4.94997e-14
  546.54  5.67712e-14
  546.55  6.42963e-14
  546.57  5.89425e-14
  546.58  5.91193e-14
  546.60  5.75390e-14
  546.61  6.10199e-14
  546.63  5.58794e-14
  546.64  6.88241e-14
  546.66  6.39405e-14
  546.67  6.23363e-14
  546.69  6.05740e-14
  546.70  5.77504e-14
  546.72  5.82916e-14
  546.73  6.59848e-14
  546.75  6.76505e-14
  546.76  6.76393e-14
  546.78  7.20638e-14
  546.79  6.99838e-14
  546.81  7.88489e-14
  546.82  7.33508e-14
  546.84  6.71183e-14
  546.85  6.06415e-14
  546.87  5.67550e-14
  546.88  5.87795e-14
  546.90  6.44542e-14
  546.91  6.64377e-14
  546.93  6.22262e-14
  546.94  4.95171e-14
  546.96  5.43730e-14
  546.97  5.94616e-14
  546.99  6.43837e-14
  547.00  6.11316e-14
  547.02  6.25524e-14
  547.03  5.99363e-14
  547.05  4.94241e-14
  547.06  4.81596e-14
  547.08  5.53370e-14
  547.09  5.40717e-14
  547.11  6.26522e-14
  547.12  5.43951e-14
  547.14  5.39891e-14
  547.15  5.14629e-14
  547.17  6.64335e-14
  547.18  6.90372e-14
  547.20  6.95972e-14
  547.21  8.06255e-14
  547.23  6.63473e-14
  547.24  6.24421e-14
  547.26  5.97262e-14
  547.27  6.39158e-14
  547.29  6.43640e-14
  547.30  6.25957e-14
  547.32  6.11098e-14
  547.33  6.96836e-14
  547.35  6.08728e-14
  547.36  4.94033e-14
  547.38  5.89408e-14
  547.39  6.77897e-14
  547.41  7.84577e-14
  547.42  5.88164e-14
  547.44  5.56963e-14
  547.45  6.20008e-14
  547.47  5.86279e-14
  547.48  5.82912e-14
  547.50  6.66545e-14
  547.51  6.98090e-14
  547.53  7.56781e-14
  547.54  6.21546e-14
  547.56  6.84802e-14
  547.57  6.36745e-14
  547.59  5.51140e-14
  547.60  6.04871e-14
  547.62  6.22913e-14
  547.63  7.19959e-14
  547.65  7.20024e-14
  547.66  5.70059e-14
  547.68  5.42599e-14
  547.69  4.52487e-14
  547.71  4.72465e-14
  547.72  5.74647e-14
  547.74  6.86475e-14
  547.75  7.28397e-14
  547.77  5.99695e-14
  547.78  5.58998e-14
  547.80  5.00440e-14
  547.81  5.61791e-14
  547.83  5.73114e-14
  547.84  5.91661e-14
  547.86  6.55065e-14
  547.87  7.02808e-14
  547.89  6.54692e-14
  547.90  5.02294e-14
  547.92  4.86984e-14
  547.93  5.78890e-14
  547.95  5.25920e-14
  547.96  5.92887e-14
  547.98  6.99454e-14
  547.99  7.05118e-14
  548.01  6.91408e-14
  548.02  6.47860e-14
  548.04  6.25776e-14
  548.05  6.68541e-14
  548.07  7.07950e-14
  548.08  6.70201e-14
  548.10  6.69621e-14
  548.11  6.61805e-14
  548.13  6.57403e-14
  548.14  6.79226e-14
  548.16  5.57526e-14
  548.17  5.99941e-14
  548.19  5.87078e-14
  548.20  5.94350e-14
  548.22  6.51090e-14
  548.23  6.10311e-14
  548.25  6.44368e-14
  548.26  5.87127e-14
  548.28  6.73859e-14
  548.29  6.30793e-14
  548.31  6.69983e-14
  548.32  6.84868e-14
  548.34  6.67056e-14
  548.35  7.49195e-14
  548.37  6.14346e-14
  548.38  7.00261e-14
  548.40  7.71545e-14
  548.41  7.49996e-14
  548.43  7.18941e-14
  548.44  6.05212e-14
  548.46  6.87278e-14
  548.47  7.07462e-14
  548.49  6.30303e-14
  548.50  6.40437e-14
  548.52  6.92713e-14
  548.53  7.72984e-14
  548.55  6.96400e-14
  548.56  6.28876e-14
  548.58  5.75634e-14
  548.59  6.90996e-14
  548.61  6.92150e-14
  548.62  6.68081e-14
  548.64  6.61510e-14
  548.65  6.62499e-14
  548.67  6.71752e-14
  548.68  6.30019e-14
  548.70  5.50983e-14
  548.71  6.02933e-14
  548.73  6.64154e-14
  548.74  7.09212e-14
  548.76  6.39656e-14
  548.77  5.79980e-14
  548.79  6.02099e-14
  548.80  6.00683e-14
  548.82  5.86371e-14
  548.83  6.15549e-14
  548.85  5.46727e-14
  548.86  5.64593e-14
  548.88  6.82371e-14
  548.89  6.52171e-14
  548.91  7.01128e-14
  548.92  6.26895e-14
  548.94  6.23623e-14
  548.95  7.13851e-14
  548.97  6.87568e-14
  548.98  6.60588e-14
  549.00  6.14897e-14
  549.01  5.84943e-14
  549.03  6.76529e-14
  549.04  6.01330e-14
  549.06  6.53348e-14
  549.07  7.28701e-14
  549.09  7.21217e-14
  549.10  5.68242e-14
  549.12  5.95708e-14
  549.13  6.46815e-14
  549.15  6.46751e-14
  549.16  7.28188e-14
  549.18  7.58067e-14
  549.19  8.00574e-14
  549.21  7.14774e-14
  549.22  6.89045e-14
  549.24  6.83746e-14
  549.25  6.35969e-14
  549.27  7.34551e-14
  549.28  7.14897e-14
  549.30  7.40556e-14
  549.31  7.09615e-14
  549.33  7.87452e-14
  549.34  8.13103e-14
  549.36  7.04846e-14
  549.37  7.42167e-14
  549.39  7.16397e-14
  549.40  6.62146e-14
  549.42  7.15407e-14
  549.43  7.27241e-14
  549.45  6.73241e-14
  549.46  7.18710e-14
  549.48  6.93167e-14
  549.49  7.74897e-14
  549.51  6.99431e-14
  549.52  8.01348e-14
  549.54  7.40977e-14
  549.55  7.26500e-14
  549.57  6.75584e-14
  549.58  6.29991e-14
  549.60  5.76019e-14
  549.61  6.28984e-14
  549.63  7.55800e-14
  549.64  7.84032e-14
  549.66  7.37911e-14
  549.67  6.94974e-14
  549.69  6.21836e-14
  549.70  5.71791e-14
  549.72  4.70294e-14
  549.73  5.17057e-14
  549.75  4.39019e-14
  549.76  3.66869e-14
  549.78  3.87884e-14
  549.79  4.48701e-14
  549.81  5.92406e-14
  549.82  5.60131e-14
  549.84  6.37200e-14
  549.85  6.12243e-14
  549.87  5.48771e-14
  549.88  5.50320e-14
  549.90  5.36863e-14
  549.91  6.11455e-14
  549.93  5.88849e-14
  549.94  6.34617e-14
  549.96  6.35879e-14
  549.97  6.14505e-14
  549.99  5.45678e-14
  550.00  4.69160e-14
  550.02  4.60908e-14
  550.03  5.16298e-14
  550.05  5.00788e-14
  550.06  4.60379e-14
  550.08  5.56730e-14
  550.09  5.34136e-14
  550.11  5.44031e-14
  550.12  5.54733e-14
  550.14  5.18626e-14
  550.15  4.35071e-14
  550.17  3.84573e-14
  550.18  4.17625e-14
  550.20  5.47035e-14
  550.21  5.19762e-14
  550.23  5.57363e-14
  550.24  5.80875e-14
  550.26  6.23321e-14
  550.27  6.44879e-14
  550.29  6.61869e-14
  550.30  7.10217e-14
  550.32  6.36286e-14
  550.33  6.45392e-14
  550.35  5.31463e-14
  550.36  5.38277e-14
  550.38  5.99126e-14
  550.39  5.03386e-14
  550.41  4.51173e-14
  550.42  4.78150e-14
  550.44  5.58293e-14
  550.45  5.98964e-14
  550.47  6.41392e-14
  550.48  5.78144e-14
  550.50  6.28417e-14
  550.51  6.20944e-14
  550.53  5.82190e-14
  550.54  5.35841e-14
  550.56  4.88459e-14
  550.57  5.54656e-14
  550.59  6.14602e-14
  550.60  5.35893e-14
  550.62  5.12770e-14
  550.63  5.48411e-14
  550.65  6.19847e-14
  550.66  5.39967e-14
  550.68  4.39486e-14
  550.69  4.33762e-14
  550.71  4.49533e-14
  550.72  5.62270e-14
  550.74  5.75708e-14
  550.75  5.16110e-14
  550.77  5.87755e-14
  550.78  5.54218e-14
  550.80  5.81329e-14
  550.81  6.54001e-14
  550.83  7.02878e-14
  550.84  6.41389e-14
  550.86  5.84109e-14
  550.87  6.33793e-14
  550.89  6.21902e-14
  550.90  5.61148e-14
  550.92  5.78423e-14
  550.93  6.30093e-14
  550.95  6.61369e-14
  550.96  6.19353e-14
  550.98  6.05780e-14
  550.99  7.01728e-14
  551.01  6.62812e-14
  551.02  6.67584e-14
  551.04  6.30441e-14
  551.05  6.22226e-14
  551.07  6.02423e-14
  551.08  5.52511e-14
  551.10  4.81140e-14
  551.11  5.84349e-14
  551.13  5.66142e-14
  551.14  5.90877e-14
  551.16  6.07977e-14
  551.17  6.07749e-14
  551.19  5.98992e-14
  551.20  6.22440e-14
  551.22  6.21218e-14
  551.23  6.00354e-14
  551.25  5.85178e-14
  551.26  5.04707e-14
  551.28  5.40536e-14
  551.29  4.97454e-14
  551.31  4.55598e-14
  551.32  4.47976e-14
  551.34  5.29317e-14
  551.35  5.83816e-14
  551.37  6.42667e-14
  551.38  6.19088e-14
  551.40  5.15961e-14
  551.41  5.96499e-14
  551.43  5.41766e-14
  551.44  5.12877e-14
  551.46  4.04443e-14
  551.47  3.93176e-14
  551.49  5.21837e-14
  551.50  5.85100e-14
  551.52  6.09506e-14
  551.53  6.00222e-14
  551.55  6.52905e-14
  551.56  6.44942e-14
  551.58  5.83207e-14
  551.59  6.13861e-14
  551.61  6.70590e-14
  551.62  5.67741e-14
  551.64  6.24982e-14
  551.65  5.76542e-14
  551.67  5.34317e-14
  551.68  5.61029e-14
  551.70  6.22180e-14
  551.71  6.01475e-14
  551.73  5.94848e-14
  551.74  6.89648e-14
  551.76  6.42477e-14
  551.77  6.54724e-14
  551.79  6.74918e-14
  551.80  7.06722e-14
  551.82  6.89896e-14
  551.83  6.30619e-14
  551.85  5.54784e-14
  551.86  5.22734e-14
  551.88  6.44068e-14
  551.89  6.54265e-14
  551.91  7.49253e-14
  551.92  7.98795e-14
  551.94  6.99398e-14
  551.95  6.24547e-14
  551.97  5.53188e-14
  551.98  6.03276e-14
  552.00  5.90186e-14
  552.01  6.73428e-14
  552.03  6.91016e-14
  552.04  6.50183e-14
  552.06  5.64558e-14
  552.07  5.19850e-14
  552.09  6.09587e-14
  552.10  6.99579e-14
  552.12  7.82761e-14
  552.13  6.67352e-14
  552.15  7.62631e-14
  552.16  6.57765e-14
  552.18  5.47014e-14
  552.19  7.16905e-14
  552.21  6.45905e-14
  552.22  6.94213e-14
  552.24  6.43617e-14
  552.25  6.04999e-14
  552.27  5.96963e-14
  552.28  5.50357e-14
  552.30  6.01524e-14
  552.31  7.18973e-14
  552.33  6.57578e-14
  552.34  7.51783e-14
  552.36  7.63250e-14
  552.37  7.00429e-14
  552.39  6.04085e-14
  552.40  5.58084e-14
  552.42  6.37952e-14
  552.43  5.77184e-14
  552.45  6.40959e-14
  552.46  6.35682e-14
  552.48  6.23000e-14
  552.49  5.97179e-14
  552.51  5.57071e-14
  552.52  5.67942e-14
  552.54  5.88279e-14
  552.55  5.84015e-14
  552.57  6.43170e-14
  552.58  6.70067e-14
  552.60  5.53933e-14
  552.61  6.76451e-14
  552.63  6.28173e-14
  552.64  6.64154e-14
  552.66  6.61265e-14
  552.67  6.85116e-14
  552.69  6.55653e-14
  552.70  6.58957e-14
  552.72  6.81110e-14
  552.73  6.31177e-14
  552.75  6.90648e-14
  552.76  5.61357e-14
  552.78  5.97093e-14
  552.79  5.87774e-14
  552.81  6.28886e-14
  552.82  5.86460e-14
  552.84  5.43084e-14
  552.85  5.84255e-14
  552.87  5.20615e-14
  552.88  5.01257e-14
  552.90  6.18019e-14
  552.91  6.05451e-14
  552.93  6.72630e-14
  552.94  6.13215e-14
  552.96  6.00116e-14
  552.97  7.64178e-14
  552.99  7.06052e-14
  553.00  6.91805e-14
  553.02  6.64186e-14
  553.03  6.39799e-14
  553.05  6.34787e-14
  553.06  6.45002e-14
  553.08  6.69797e-14
  553.09  5.68504e-14
  553.11  6.55009e-14
  553.12  6.68691e-14
  553.14  7.13271e-14
  553.15  7.07269e-14
  553.17  6.97622e-14
  553.18  6.38895e-14
  553.20  6.68074e-14
  553.21  5.89010e-14
  553.23  5.81577e-14
  553.24  5.36641e-14
  553.26  6.22389e-14
  553.27  6.81409e-14
  553.29  6.09060e-14
  553.30  5.77384e-14
  553.32  5.31529e-14
  553.33  5.76271e-14
  553.35  5.51367e-14
  553.36  6.35603e-14
  553.38  7.08845e-14
  553.39  6.72590e-14
  553.41  6.35230e-14
  553.42  6.43905e-14
  553.44  5.95254e-14
  553.45  5.60043e-14
  553.47  5.84320e-14
  553.48  5.90160e-14
  553.50  6.23256e-14
  553.51  6.21328e-14
  553.53  5.46807e-14
  553.54  4.99080e-14
  553.56  4.27207e-14
  553.57  4.41301e-14
  553.59  5.10345e-14
  553.60  6.24929e-14
  553.62  6.23255e-14
  553.63  6.33864e-14
  553.65  6.64868e-14
  553.66  6.32656e-14
  553.68  5.80722e-14
  553.69  6.28390e-14
  553.71  7.63038e-14
  553.72  6.96413e-14
  553.74  6.40935e-14
  553.75  5.78841e-14
  553.77  5.78557e-14
  553.78  6.48021e-14
  553.80  5.91737e-14
  553.81  6.45177e-14
  553.83  6.87266e-14
  553.84  6.96245e-14
  553.86  6.07301e-14
  553.87  5.42918e-14
  553.89  5.05295e-14
  553.90  4.73508e-14
  553.92  5.55494e-14
  553.93  6.17401e-14
  553.95  6.38169e-14
  553.96  6.64741e-14
  553.98  6.03284e-14
  553.99  6.64244e-14
  554.01  7.22174e-14
  554.02  6.70723e-14
  554.04  6.21660e-14
  554.05  5.59874e-14
  554.07  6.15434e-14
  554.08  5.95982e-14
  554.10  6.32651e-14
  554.11  6.43336e-14
  554.13  6.65453e-14
  554.14  6.78901e-14
  554.16  6.72959e-14
  554.17  6.52062e-14
  554.19  6.30863e-14
  554.20  5.56872e-14
  554.22  5.46570e-14
  554.23  6.10752e-14
  554.25  6.71056e-14
  554.26  6.22663e-14
  554.28  6.23279e-14
  554.29  6.91128e-14
  554.31  6.52628e-14
  554.32  7.01712e-14
  554.34  6.51552e-14
  554.35  5.76634e-14
  554.37  5.76233e-14
  554.38  6.13067e-14
  554.40  6.56636e-14
  554.41  6.39202e-14
  554.43  6.12623e-14
  554.44  6.76757e-14
  554.46  6.67414e-14
  554.47  6.86079e-14
  554.49  6.19564e-14
  554.50  6.13430e-14
  554.52  6.24085e-14
  554.53  6.24812e-14
  554.55  6.13524e-14
  554.56  6.24444e-14
  554.58  6.23118e-14
  554.59  6.51907e-14
  554.61  6.74814e-14
  554.62  6.56685e-14
  554.64  6.53960e-14
  554.65  5.92099e-14
  554.67  5.36026e-14
  554.68  5.93688e-14
  554.70  6.32206e-14
  554.71  6.12357e-14
  554.73  5.68059e-14
  554.74  5.61862e-14
  554.76  6.47573e-14
  554.77  6.75517e-14
  554.79  6.06482e-14
  554.80  6.23092e-14
  554.82  6.10384e-14
  554.83  6.09871e-14
  554.85  5.81102e-14
  554.86  5.70976e-14
  554.88  6.17555e-14
  554.89  5.77488e-14
  554.91  6.07868e-14
  554.92  6.49236e-14
  554.94  6.50147e-14
  554.95  6.62394e-14
  554.97  6.02542e-14
  554.98  5.67403e-14
  555.00  7.27088e-14
  555.01  6.16514e-14
  555.03  6.18108e-14
  555.04  5.87625e-14
  555.06  6.09534e-14
  555.07  6.52144e-14
  555.09  6.39841e-14
  555.10  5.88214e-14
  555.12  6.38085e-14
  555.13  5.93732e-14
  555.15  6.80119e-14
  555.16  6.65685e-14
  555.18  6.26632e-14
  555.19  6.68989e-14
  555.21  5.91868e-14
  555.22  6.32040e-14
  555.24  6.56750e-14
  555.25  6.88430e-14
  555.27  6.87599e-14
  555.28  6.75241e-14
  555.30  6.37769e-14
  555.31  6.32207e-14
  555.33  6.34024e-14
  555.34  6.23960e-14
  555.36  6.05622e-14
  555.37  5.69785e-14
  555.39  5.69212e-14
  555.40  6.36295e-14
  555.42  7.21779e-14
  555.43  7.32551e-14
  555.45  6.87044e-14
  555.46  6.53474e-14
  555.48  6.57356e-14
  555.49  6.00506e-14
  555.51  6.09090e-14
  555.52  6.49583e-14
  555.54  6.45182e-14
  555.55  6.56005e-14
  555.57  5.94507e-14
  555.58  5.72721e-14
  555.60  6.48171e-14
  555.61  7.13627e-14
  555.63  6.94038e-14
  555.64  5.93974e-14
  555.66  6.29116e-14
  555.67  6.11860e-14
  555.69  6.07816e-14
  555.70  6.65184e-14
  555.72  6.50808e-14
  555.73  6.37066e-14
  555.75  6.31036e-14
  555.76  6.18743e-14
  555.78  6.79935e-14
  555.79  6.94110e-14
  555.81  6.30164e-14
  555.82  6.25318e-14
  555.84  6.69522e-14
  555.85  7.32571e-14
  555.87  6.90109e-14
  555.88  6.97485e-14
  555.90  6.55323e-14
  555.91  7.43599e-14
  555.93  6.82657e-14
  555.94  6.97536e-14
  555.96  6.79815e-14
  555.97  6.36872e-14
  555.99  6.04175e-14
  556.00  6.85081e-14
  556.02  7.13652e-14
  556.03  6.63388e-14
  556.05  6.20340e-14
  556.06  6.29497e-14
  556.08  6.35670e-14
  556.09  6.99105e-14
  556.11  7.27157e-14
  556.12  6.62064e-14
  556.14  6.27149e-14
  556.15  6.11609e-14
  556.17  6.11711e-14
  556.18  6.78571e-14
  556.20  6.55090e-14
  556.21  6.76018e-14
  556.23  6.53688e-14
  556.24  5.74148e-14
  556.26  6.45402e-14
  556.27  6.74445e-14
  556.29  6.00358e-14
  556.30  6.13694e-14
  556.32  6.30487e-14
  556.33  6.30459e-14
  556.35  6.21750e-14
  556.36  6.58073e-14
  556.38  6.73480e-14
  556.39  6.27458e-14
  556.41  6.97630e-14
  556.42  6.86134e-14
  556.44  6.71933e-14
  556.45  7.02965e-14
  556.47  6.73378e-14
  556.48  6.79469e-14
  556.50  6.58534e-14
  556.51  6.93976e-14
  556.53  7.00533e-14
  556.54  6.23106e-14
  556.56  5.79092e-14
  556.57  5.65215e-14
  556.59  6.18765e-14
  556.60  6.54988e-14
  556.62  6.59740e-14
  556.63  6.51689e-14
  556.65  6.69329e-14
  556.66  6.49640e-14
  556.68  6.49668e-14
  556.69  6.54158e-14
  556.71  6.37075e-14
  556.72  5.94516e-14
  556.74  6.20845e-14
  556.75  5.98152e-14
  556.77  6.64119e-14
  556.78  6.88282e-14
  556.80  6.67116e-14
  556.81  6.46678e-14
  556.83  5.39691e-14
  556.84  6.08579e-14
  556.86  6.61175e-14
  556.87  6.62678e-14
  556.89  7.07134e-14
  556.90  7.98828e-14
  556.92  6.91855e-14
  556.93  6.94685e-14
  556.95  6.51042e-14
  556.96  6.11697e-14
  556.98  6.49485e-14
  556.99  6.12928e-14
  557.01  7.02299e-14
  557.02  7.22781e-14
  557.04  6.72638e-14
  557.05  6.49041e-14
  557.07  6.13335e-14
  557.08  5.85690e-14
  557.10  6.26247e-14
  557.11  6.83455e-14
  557.13  6.63449e-14
  557.14  7.19920e-14
  557.16  6.50041e-14
  557.17  6.47364e-14
  557.19  6.78572e-14
  557.20  7.41878e-14
  557.22  7.39698e-14
  557.23  7.03862e-14
  557.25  7.09409e-14
  557.26  6.90949e-14
  557.28  6.56322e-14
  557.29  5.89256e-14
  557.31  5.80533e-14
  557.32  5.82843e-14
  557.34  5.92970e-14
  557.35  6.31434e-14
  557.37  5.74696e-14
  557.38  6.79196e-14
  557.40  7.12863e-14
  557.41  6.49111e-14
  557.43  6.38276e-14
  557.44  6.69906e-14
  557.46  6.65438e-14
  557.47  6.90706e-14
  557.49  6.39295e-14
  557.50  6.21812e-14
  557.52  6.44095e-14
  557.53  6.50137e-14
  557.55  6.80450e-14
  557.56  7.12351e-14
  557.58  6.64163e-14
  557.59  6.17324e-14
  557.61  5.96629e-14
  557.62  5.71484e-14
  557.64  5.99651e-14
  557.65  6.18107e-14
  557.67  6.99455e-14
  557.68  6.66922e-14
  557.70  7.32328e-14
  557.71  7.15160e-14
  557.73  6.75437e-14
  557.74  7.43551e-14
  557.76  7.82164e-14
  557.77  7.77641e-14
  557.79  7.50960e-14
  557.80  7.42342e-14
  557.82  7.30380e-14
  557.83  6.98621e-14
  557.85  6.82860e-14
  557.86  7.23217e-14
  557.88  7.30305e-14
  557.89  6.90047e-14
  557.91  6.23644e-14
  557.92  6.26730e-14
  557.94  6.40220e-14
  557.95  6.97073e-14
  557.97  7.16550e-14
  557.98  7.04797e-14
  558.00  7.07251e-14
  558.01  7.19090e-14
  558.03  7.08533e-14
  558.04  6.94252e-14
  558.06  6.93513e-14
  558.07  7.15046e-14
  558.09  7.36547e-14
  558.10  7.49158e-14
  558.12  7.54252e-14
  558.13  7.01359e-14
  558.15  6.72252e-14
  558.16  6.67025e-14
  558.18  6.28922e-14
  558.19  5.65152e-14
  558.21  5.37412e-14
  558.22  5.09436e-14
  558.24  6.49847e-14
  558.25  6.61242e-14
  558.27  6.79421e-14
  558.28  6.70163e-14
  558.30  6.70804e-14
  558.31  6.43405e-14
  558.33  6.06532e-14
  558.34  6.44450e-14
  558.36  7.36254e-14
  558.37  7.29191e-14
  558.39  7.21850e-14
  558.40  7.32978e-14
  558.42  6.96829e-14
  558.43  6.77505e-14
  558.45  6.66156e-14
  558.46  6.75304e-14
  558.48  6.88998e-14
  558.49  7.48828e-14
  558.51  7.42272e-14
  558.52  7.42906e-14
  558.54  7.34685e-14
  558.55  7.14146e-14
  558.57  7.38674e-14
  558.58  7.34452e-14
  558.60  7.33697e-14
  558.61  8.08214e-14
  558.63  7.86996e-14
  558.64  6.87104e-14
  558.66  6.43570e-14
  558.67  6.50761e-14
  558.69  6.20090e-14
  558.70  6.02552e-14
  558.72  6.26734e-14
  558.73  6.60525e-14
  558.75  7.24037e-14
  558.76  6.91620e-14
  558.78  6.75500e-14
  558.79  7.07905e-14
  558.81  6.85923e-14
  558.82  7.40810e-14
  558.84  7.07045e-14
  558.85  6.42602e-14
  558.87  5.34465e-14
  558.88  4.22426e-14
  558.90  4.10405e-14
  558.91  4.83229e-14
  558.93  5.82593e-14
  558.94  6.15598e-14
  558.96  6.47270e-14
  558.97  6.75575e-14
  558.99  6.45810e-14
  559.00  5.94522e-14
  559.02  4.78363e-14
  559.03  4.55817e-14
  559.05  5.56662e-14
  559.06  6.86111e-14
  559.08  8.03730e-14
  559.09  8.11486e-14
  559.11  7.89023e-14
  559.12  7.35563e-14
  559.14  7.68311e-14
  559.15  7.16080e-14
  559.17  7.02583e-14
  559.18  6.95320e-14
  559.20  6.73539e-14
  559.21  6.51059e-14
  559.23  6.78661e-14
  559.24  6.30440e-14
  559.26  5.93867e-14
  559.27  6.36519e-14
  559.29  6.32046e-14
  559.30  6.69009e-14
  559.32  7.35527e-14
  559.33  8.01675e-14
  559.35  8.07690e-14
  559.36  7.76213e-14
  559.38  7.64514e-14
  559.39  7.06158e-14
  559.41  6.83702e-14
  559.42  6.25822e-14
  559.44  5.45618e-14
  559.45  4.49726e-14
  559.47  4.42080e-14
  559.48  5.29531e-14
  559.50  6.33240e-14
  559.51  6.56792e-14
  559.53  6.92474e-14
  559.54  6.66044e-14
  559.56  6.68172e-14
  559.57  6.91267e-14
  559.59  7.39100e-14
  559.60  7.43863e-14
  559.62  7.40512e-14
  559.63  7.25937e-14
  559.65  7.29861e-14
  559.66  7.07696e-14
  559.68  7.08809e-14
  559.69  6.56448e-14
  559.71  6.44292e-14
  559.72  6.77237e-14
  559.74  6.97220e-14
  559.75  7.20890e-14
  559.77  6.28849e-14
  559.78  5.20051e-14
  559.80  4.09078e-14
  559.81  3.53763e-14
  559.83  3.47805e-14
  559.84  3.56694e-14
  559.86  3.23916e-14
  559.87  3.37156e-14
  559.89  3.87605e-14
  559.90  4.63526e-14
  559.92  5.01889e-14
  559.93  5.36004e-14
  559.95  5.75644e-14
  559.96  5.72931e-14
  559.98  5.79317e-14
  559.99  5.67503e-14
  560.01  5.74402e-14
  560.02  5.41174e-14
  560.04  5.86247e-14
  560.05  6.12561e-14
  560.07  6.09972e-14
  560.08  6.14928e-14
  560.10  6.13676e-14
  560.11  5.86427e-14
  560.13  5.19998e-14
  560.14  4.83802e-14
  560.16  4.82605e-14
  560.17  5.51008e-14
  560.19  6.29558e-14
  560.20  6.68763e-14
  560.22  6.89816e-14
  560.23  6.49084e-14
  560.25  6.61013e-14
  560.26  6.18014e-14
  560.28  5.22411e-14
  560.29  4.36830e-14
  560.31  4.35244e-14
  560.32  5.42934e-14
  560.34  6.52845e-14
  560.35  6.95117e-14
  560.37  6.40682e-14
  560.38  6.39170e-14
  560.40  5.52148e-14
  560.41  5.19953e-14
  560.43  5.12988e-14
  560.44  5.31654e-14
  560.46  5.43995e-14
  560.47  5.76121e-14
  560.49  5.67184e-14
  560.50  5.83896e-14
  560.52  5.60385e-14
  560.53  5.54730e-14
  560.55  5.74737e-14
  560.56  5.78430e-14
  560.58  6.22208e-14
  560.59  6.00469e-14
  560.61  6.54710e-14
  560.62  6.36951e-14
  560.64  6.22346e-14
  560.65  6.05056e-14
  560.67  6.33924e-14
  560.68  5.80972e-14
  560.70  5.81197e-14
  560.71  5.94757e-14
  560.73  5.71043e-14
  560.74  5.69238e-14
  560.76  5.85555e-14
  560.77  6.30107e-14
  560.79  6.00204e-14
  560.80  6.16517e-14
  560.82  6.09275e-14
  560.83  6.42671e-14
  560.85  6.28340e-14
  560.86  5.96707e-14
  560.88  5.76421e-14
  560.89  5.73657e-14
  560.91  5.83944e-14
  560.92  5.91998e-14
  560.94  6.44155e-14
  560.95  6.68451e-14
  560.97  6.42186e-14
  560.98  6.26493e-14
  561.00  6.07052e-14
  561.01  6.01619e-14
  561.03  5.86527e-14
  561.04  5.90311e-14
  561.06  5.97649e-14
